site_id XBA XBB
2304127 1 0
2304136 0 1
2304709 1 0
2304715 1 0
2304718 1 0
2304721 1 0
2304771 1 0
2305763 0 1
2305777 1 0
2305947 1 0
2306676 0 1
2306681 0 1
2306706 0 1
2307105 0 1
2308095 0 1
2308536 0 1
2308806 0 1
2311837 1 0
2311897 1 0
2311957 1 0
2313460 1 0
2314045 1 0
2314051 1 0
2317701 1 0
2317737 1 0
2319048 1 0
2319186 1 0
2319291 1 0
2319573 0 1
2319594 0 1
2319600 0 1
2319684 1 0
2319966 0 1
2320152 0 1
2320350 1 0
2320458 1 0
2320518 0 1
2320542 0 1
2320602 0 1
2320614 0 1
2320629 0 1
2320643 0 1
2321287 0 1
2325439 0 1
2325445 0 1
2325466 0 1
2325514 0 1
2325526 0 1
2325535 0 1
2325700 0 1
2325724 0 1
2325919 0 1
2328571 0 1
2328573 0 1
2328582 0 1
2328745 0 1
2328751 0 1
2328799 0 1
2328826 0 1
2328862 1 0
2328889 0 1
2328916 1 0
2328986 0 1
2328988 0 1
2328994 0 1
2329001 1 0
2329006 0 1
2329012 0 1
2329048 0 1
2329057 0 1
2329093 0 1
2329708 0 1
2329711 0 1
2329725 0 1
2329730 0 1
2329756 0 1
2329771 0 1
2329774 0 1
2329839 1 0
2332008 0 1
2334309 0 1
2334530 0 1
2337565 1 0
2337583 1 0
2338418 0 1
2338429 1 0
2340456 1 0
2342252 0 1
2342259 0 1
2343379 0 1
2344742 0 1
2344753 0 1
2344764 0 1
2344771 0 1
2345299 0 1
2347102 1 0
2347119 1 0
2349086 0 1
2349307 0 1
2349340 0 1
2349466 0 1
2349478 1 0
2349487 0 1
2349489 0 1
2349529 0 1
2350489 0 1
2353459 1 0.0142
2353461 1 0.0149
2353466 1 0.0147
2353483 1 0
2353608 1 0
2353614 1 0
2353647 0 1
2353659 0 1
2355592 1 0
2357378 0 1
2357387 0 1
2357399 1 0
2357405 0 1
2357459 1 0
2357460 0 1
2357618 0 1
2358173 0 1
2364320 0 1
2364325 0 1
2364326 0 1
2364347 0 1
2364350 0 1
2364368 0 1
2367389 0 1
2367620 1 0
2367662 1 0
2367743 1 0
2367749 1 0
2367755 1 0
2367758 1 0
2367851 1 0
2367869 1 0
2367890 1 0
2367965 1 0
2367983 1 0
2368007 1 0
2368076 1 0
2368157 1 0
2368916 0 1
2369345 1 0
2369348 1 0
2371591 0 1
2371765 1 0
2374585 1 0
2381720 1 0
2381729 1 0
2408277 1 0
2409854 1 0
2427958 0 1
2440234 1 0
2440297 1 0
2440921 0 1
2441578 0 1
2441677 1 0
2441794 0 1
2441934 1 0
2442057 0 1
2442137 0 1
2442956 1 0
2442994 0 1
2445452 0 1
2445462 0 1
2445537 0 1
2445807 1 0
2446806 1 0
2446809 1 0
2447488 1 0
2447518 0 1
2447538 1 0
2447539 1 0
2447599 1 0
2453306 1 0
2453811 1 0
2454324 0 0.849
2455397 1 0
2461711 0 1
2461797 1 0
2461876 0 1
2461885 0 1
2468109 1 0
2468154 1 0
2468165 1 0
2468731 1 0
2468880 1 0.0036
2470227 1 0
2470332 1 0
2470356 1 0
2470424 1 0
2470472 1 0
2470513 1 0
2470954 1 0
2471128 1 0
2471176 1 0
2471251 1 0
2471479 1 0
2472121 1 0
2472241 1 0
2472250 1 0
2472253 1 0
2472256 1 0
2472265 1 0
2472284 1 0
2472332 1 0
2472460 1 0
2472493 1 0
2472595 1 0
2472952 1 0
2472973 0 0.997
2473011 0 1
2473024 0 1
2473025 0 1
2473124 0 1
2473140 0 1
2473152 0 1
2473812 1 0
2495955 1 0
2495972 1 0
2496542 1 0
2496766 1 0
2496927 1 0
2497271 0 1
2497439 1 0
2497444 1 0
2497490 1 0
2498252 1 0
2498407 0 1
2498458 0 1
2500977 0 1
2500989 0 1
2501016 0 1
2501037 0 1
2501061 0 1
2510119 0 1
2546853 1 0
2547111 1 0
2547852 1 0
2547894 0 1
2550442 1 0
2552978 1 0
2552992 1 0
2554171 1 0
2555220 1 0
2555241 1 0
2556524 1 0
2556589 0 1
2562427 1 0
2565214 1 0
2566598 1 0
2578867 1 0
2579078 0 1
2579317 0 1
2580398 0 1
2580533 1 0
2580539 1 0
2580680 1 0
2580686 1 0
2582668 0 1
2582772 0 1
2582934 1 0
2582940 1 0
2583288 0 1
2583581 0 1
2583689 0 1
2583821 1 0
2584085 0 1
2585109 0 1
2585277 0 1
2588905 0 1
2591041 1 0
2591214 0 1
2593549 0 1
2593659 0 1
2593685 0 1
2593727 0 1
2609076 1 0
2609856 0 1
2610315 1 0
2610326 0 1
2610629 1 0
2610669 1 0
2614095 1 0
2614103 1 0
2614110 0 1
2614112 1 0
2614117 0 1
2614118 1 0
2614137 1 0
2614192 0 1
2614421 1 0
2614451 1 0
2614495 0 1
2614498 1 0
2614606 1 0
2614630 0 1
2614634 1 0
2614663 1 0
2614672 1 0
2615696 1 0
2615702 0 1
2615708 1 0
2621149 0 1
2621888 0 1
2623374 1 0
2623856 0 1
2624767 1 0
2624851 1 0
2624854 1 0
2624949 1 0
2624958 1 0
2624962 1 0
2624989 1 0
2625154 0 1
2625181 1 0
2625520 1 0
2626067 1 0
2626093 1 0
2626644 1 0
2627160 0 1
2632407 0 1
2632812 1 0
2632908 0 1
2633150 1 0
2633342 0 1
2634172 0 1
2634174 1 0
2634187 1 0
2634193 1 0
2634196 1 0
2634198 0 1
2634219 0 1
2634220 0 1
2634229 1 0
2634244 0 1
2634253 1 0
2634306 1 0
2634322 1 0
2634325 1 0
2634335 1 0
2634340 1 0
2634403 1 0
2634433 1 0
2634511 1 0
2634526 1 0
2634675 0 1
2634699 0 1
2634721 0 1
2634732 0 1
2634749 0 1
2634755 1 0
2634844 0 1
2634921 0 1
2634932 0 1
2634933 0 0.99353
2634943 1 0
2635128 0 1
2635475 0 1
2635477 0 1
2635631 1 0
2635644 1 0
2635817 0 1
2635827 1 0
2635936 0 1
2636433 0 1
2663952 0 0.977
2664234 1 0
2664879 1 0
2664932 0 1
2664935 0 1
2664944 0 1
2664949 0 1
2664956 0 1
2666133 0 1
2666802 1 0
2666879 0 1
2666931 1 0
2666970 1 0
2667521 0 1
2667987 1 0
2668026 1 0
2668032 1 0
2668371 1 0
2669236 1 0
2669303 0 1
2669560 1 0
2670298 1 0
2671056 1 0
2671059 0 1
2677224 1 0
2677256 1 0
2677257 1 0
2682931 0 1
2683603 1 0
2683639 1 0
2683645 0 1
2683663 1 0
2683684 1 0
2683756 0 1
2683759 0 1
2683828 1 0
2683884 1 0
2683906 1 0
2683909 1 0
2684143 1 0
2695826 0 1
2695892 1 0
2695940 1 0
2696003 1 0
2696009 1 0
2696411 1 0
2696481 0 1
2697747 1 0
2697766 1 0
2697777 1 0
2697779 1 0
2698836 0 1
2698957 1 0
2700672 0 1
2701772 1 0
2701940 1 0
2703155 1 0
2703287 1 0
2704189 1 0
2704447 1 0
2705560 1 0
2705575 1 0
2705584 1 0
2706453 1 0
2706501 1 0
2707607 0 1
2707829 0 1
2707907 1 0
2707997 0 1
2708000 0 1
2708047 0 1
2708345 0 1
2708385 0 1
2708451 1 0
2708459 1 0
2708484 1 0
2709137 1 0
2709505 0 1
2710655 1 0
2711282 1 0
2711286 1 0
2711300 1 0
2711337 1 0
2711384 1 0
2711575 0 1
2711576 1 0
2711610 0 1
2713490 1 0
2713796 0 1
2713886 1 0
2714285 1 0
2715512 0 1
2715674 1 0
2715697 0 1
2715833 1 0
2715940 1 0
2717192 0 1
2717279 1 0
2717619 0 1
2717622 0 1
2717625 0 1
2717631 0 1
2721359 1 0
2724785 1 0
2726549 1 0
2728605 1 0
2745241 1 0
2745247 1 0.00319
2745256 1 0
2745288 0 1
2745304 1 0
2749295 1 0
2749388 0 1
2749406 0 1
2749412 0 1
2749421 1 0.00526
2749442 1 0
2749451 1 0
2749590 1 0
2749686 1 0
2750912 1 0
2757147 0 1
2758371 1 0
2758545 1 0
2758548 1 0
2758578 0 1
2760574 0 1
2762334 0 1
2762921 0 1
2764027 1 0
2765568 1 0
2765885 0 1
2766226 0 1
2766343 0 1
2766358 0 1
2767956 1 0
2768359 0 1
2768785 1 0
2769701 1 0
2770429 1 0
2772246 0 1
2772588 1 0
2772759 1 0
2773712 1 0.00413
2776623 1 0
2776735 0 1
2776900 0 1
2776987 1 0
2777385 1 0
2777388 1 0
2777391 0 1
2777938 0 1
2784578 1 0
2784592 1 0
2784632 1 0
2784704 1 0
2784710 1 0
2785403 0 1
2787594 0 1
2789585 1 0
2790008 1 0
2790119 0 1
2790335 1 0
2790341 1 0
2791012 0 1
2791031 1 0
2791118 1 0
2792166 1 0
2792196 1 0
2792361 0 1
2792493 1 0
2793953 1 0
2797341 0 1
2799777 0 1
2799888 0 1
2799918 0 1
2801236 0 1
2801444 0 1
2801776 0 1
2801794 0 1
2801839 0 1
2804894 0 1
2805302 1 0
2824247 1 0
2825143 0 1
2825224 1 0
2825632 1 0
2825656 0 1
2825659 0 1
2828776 1 0
2828821 1 0
2829250 0 1
2829891 1 0
2829940 1 0
2829970 1 0
2829977 1 0
2829996 0 1
2830702 1 0
2831233 1 0
2831575 1 0
2831838 0 1
2832822 1 0
2832826 1 0
2832860 0 1
2833962 0 1
2835418 0 1
2835634 1 0
2835652 1 0
2835681 1 0
2835697 1 0
2856541 1 0
2856705 0 1
2856742 1 0
2856808 1 0
2863081 1 0
2863084 1 0
2863093 1 0
2863228 1 0
2960165 1 0
2962228 1 0
2962229 1 0
2962424 1 0
2962443 0 1
2962446 0 1
2962745 0 1
2962839 0 1
2963166 0 1
2963188 0 1
2963208 0 1
2963230 1 0
2964097 0 0.993
2964396 0 1
2965788 0 1
2966461 0 1
2966486 0 1
2966495 0 1
2966500 0 1
2966503 0 1
2966512 0 1
2966609 0 1
2968575 1 0
2968752 0 1
2968895 0 1
2968904 0 1
2969424 1 0
2976157 1 0
2976172 1 0
2976181 1 0
2976191 1 0
2976208 1 0
2976217 1 0
2976542 1 0
2976753 1 0
2978634 0 1
2978669 0 1
2986272 0 1
2986635 1 0
2986653 1 0
2986811 1 0
2986827 1 0
2986830 1 0
2986866 1 0
2989049 1 0
2992430 0 1
2992460 0 1
2992463 0 1
2992478 0 1
2992496 0 1
2992508 0 1
2993654 1 0
2993790 1 0
2994284 1 0
2995171 1 0
2996467 1 0
2998120 1 0
3007966 0 1
3064810 0 1
3064825 0 1
3066605 1 0
3067518 0 1
3068416 1 0
3068800 0 1
3069032 0 1
3070839 1 0
3071339 1 0
3071356 1 0
3071375 1 0
3071403 1 0
3071470 1 0
3071477 1 0
3071516 1 0
3071698 1 0
3071908 1 0
3072632 0 1
3073236 1 0
3073307 1 0
3075653 1 0
3075850 1 0
3075981 1 0
3076836 1 0
3077954 0 1
3078296 0 1
3078706 1 0
3078800 1 0
3078825 1 0
3078905 0 1
3079877 1 0
3079928 1 0
3081403 0 1
3082185 1 0
3082310 0 1
3082463 1 0
3082478 1 0
3082502 1 0
3087234 1 0
3088454 1 0
3091627 1 0
3091918 1 0
3093260 1 0
3093890 1 0
3094634 1 0
3094640 1 0
3095294 0 1
3095351 1 0
3099161 1 0
3099203 0 1
3104280 1 0
3106646 1 0
3106809 1 0
3106835 1 0
3106985 0 1
3107033 1 0
3107790 1 0
3108358 1 0
3108715 0 1
3110453 0 1
3110497 0 1
3110498 0 1
3110578 0 1
3110625 0 1
3110771 0 1
3111392 1 0
3111428 1 0
3111500 1 0
3111592 1 0
3111621 1 0
3111925 0 1
3112342 1 0
3112453 1 0
3112465 1 0
3112636 1 0
3112642 1 0
3112693 1 0
3112897 1 0
3112900 1 0
3112906 1 0
3113029 0 1
3113137 0 1
3113173 0 1
3113175 0 1
3113176 0 1
3113252 0 1
3113380 0 1
3113419 0 1
3113470 0 1
3115225 0 1
3115255 0 1
3115260 0 1
3115272 0 1
3115300 1 0
3115333 0 1
3115434 1 0
3115468 1 0
3115477 1 0
3115689 0 1
3115690 0 1
3115756 0 1
3115768 1 0
3115769 1 0
3115771 1 0
3115772 0 1
3133727 0 1
3133826 0 1
3133883 0 1
3133895 1 0
3134021 0 1
3135084 1 0
3135277 1 0
3135321 1 0
3135989 1 0
3136040 1 0
3136595 0 1
3137972 0 1
3138017 1 0
3138019 1 0
3138079 1 0
3138105 0 1
3138614 1 0
3138807 0 1
3141209 1 0
3141296 1 0
3143178 1 0
3143181 1 0
3153161 0 1
3156033 0 1
3157067 0 1
3157110 1 0
3162115 0 1
3162167 0 1
3162187 0 1
3162190 0 1
3162221 1 0
3162247 0 1
3162251 0 1
3162439 1 0
3163000 1 0
3163381 1 0
3163691 1 0
3163710 0 1
3163725 1 0
3163794 0 1
3164114 1 0
3164201 0 1
3164270 1 0
3164954 0 1
3165124 1 0
3165151 1 0
3165335 1 0
3165434 1 0
3165437 1 0
3166164 0 1
3166195 0 1
3166261 1 0
3166351 0 1
3166352 0 1
3166389 1 0
3166505 1 0
3166514 0 1
3170782 1 0
3175646 1 0
3175664 1 0
3175780 0 1
3176615 1 0
3176661 0 1
3177969 1 0
3178074 0 1
3180294 0 1
3180301 0 1
3180305 0 1
3180330 0 1
3180428 1 0
3180503 1 0
3180533 1 0
3180537 1 0
3180540 1 0
3180543 1 0
3180553 1 0
3180801 1 0
3180819 1 0
3180825 1 0
3180846 1 0
3180877 1 0
3180954 1 0
3180963 1 0
3180967 1 0
3180971 1 0
3229047 1 0
3236067 0 1
3236073 1 0
3239524 1 0
3239530 1 0
3239575 1 0
3239626 1 0
3240784 0 1
3240790 0 1
3240802 0 1
3240803 0 1
3240824 0 1
3240826 0 1
3241324 0 1
3246541 0 1
3246557 0 1
3246624 0 1
3248535 1 0
3248538 1 0
3248547 1 0
3248550 1 0
3248556 1 0
3248565 1 0
3248573 1 0
3248576 1 0
3248580 1 0
3248606 1 0
3248607 1 0
3249255 1 0
3250816 1 0
3250906 1 0
3253581 1 0
3253588 1 0
3253663 1 0
3253705 1 0
3253726 1 0
3255263 0 1
3255292 0 1
3256190 0 1
3256202 0 1
3256355 0 1
3256359 0 1
3256375 1 0
3256402 1 0
3256414 1 0
3257671 1 0
3258780 0 1
3264452 1 0
3264540 1 0
3264582 1 0
3264587 1 0
3264588 1 0
3264621 1 0
3264630 1 0
3264637 1 0
3265525 1 0
3265599 0 1
3265600 0 1
3267649 0 1
3267700 0 1
3267759 0 1
3267765 0 1
3270466 1 0
3270486 1 0
3270508 0 1
3274549 0 1
3274570 0 1
3274645 0 1
3274669 0 1
3274672 0 1
3274675 0 1
3274678 0 1
3274684 1 0
3274778 1 0
3274783 0 1
3274819 1 0
3275025 0 1
3275076 0 1
3275079 0 1
3275085 0 1
3277258 0 1
3278653 1 0
3279097 1 0.00338
3279100 1 0
3279102 1 0
3279106 1 0.005
3279350 1 0
3279377 1 0
3279425 0 1
3279427 0 1
3280322 1 0
3280379 1 0
3280691 1 0
3280741 0 1
3280870 1 0
3280891 0 1
3281050 0 0.952
3281052 0 0.952
3281053 0 0.951
3302873 0 1
3302930 0 1
3303291 1 0
3303478 0 1
3303480 0 1
3303549 0 1
3303580 1 0
3303942 1 0
3304024 0 1
3327313 1 0
3332367 0 1
3333071 0 1
3333182 0 1
3336087 1 0
3337633 1 0
3338498 0 1
3338516 0 1
3338539 0 1
3338594 1 0
3339071 1 0
3339099 1 0
3340733 1 0
3341521 1 0
3341558 1 0
3341631 0 1
3342377 0 1
3342398 1 0
3343090 1 0
3343711 0 1
3344011 0 1
3345197 0 1
3345422 0 1
3345431 0 1
3345440 0 1
3345446 0 1
3345482 0 1
3346490 0 1
3347519 0 1
3350646 0 1
3353101 0 1
3357723 0 1
3358682 1 0
3358794 1 0
3436261 0 1
3443348 0 1
3444866 1 0
3444873 0 1
3444947 0 1
3444963 0 1
3444981 0 1
3445837 0 1
3445840 0 1
3445883 0 1
3446056 0 1
3446091 0 1
3446104 1 0
3446139 0 1
3446163 0 1
3446165 0 1
3446169 0 1
3446205 1 0
3446206 1 0
3446217 1 0
3447122 0 1
3447137 0 1
3447200 0 1
3449672 1 0
3449675 0 1
3449695 1 0
3449824 1 0
3449836 0 1
3449905 0 1
3449923 0 1
3449929 0 1
3449931 0 1
3449939 0 1
3449979 1 0
3450034 0 1
3450046 0 1
3450061 0 1
3450065 0 1
3450088 0 1
3451971 0 1
3451979 0 1
3453753 0 1
3453840 0 1
3453879 0 1
3453936 0 1
3454782 0 1
3454842 0 1
3454914 0 1
3454920 0 1
3454925 0 1
3454929 0 1
3454956 0 1
3455116 0 1
3455154 0 1
3456704 0 1
3456730 1 0
3457150 0 1
3460868 1 0
3462670 0 1
3462756 1 0
3462772 1 0
3463180 1 0
3463181 1 0
3463196 1 0
3463283 1 0.00592
3465927 0 1
3466034 1 0
3467554 0 1
3467555 0 1
3470933 0 1
3473159 1 0
3473330 0 1
3475114 0 1
3475317 0 1
3476289 1 0
3477214 0 1
3477444 1 0
3479561 0 1
3479608 0 1
3488808 0 1
3497567 1 0
3497568 1 0
3497609 0 1
3497699 0 1
3556536 0 1
3565945 1 0
3565969 1 0
3571370 0 1
3571701 0 1
3578365 1 0
3578437 1 0
3578682 0 1
3578685 0 1
3578735 0 1
3579000 1 0
3581930 0 1
3584356 0 1
3584482 1 0
3585849 0 1
3585868 0 1
3585907 1 0
3594628 0 1
3599389 1 0
3599419 1 0
3599435 0 1
3599437 0 1
3599443 0 1
3602502 1 0
3603638 1 0
3603692 1 0
3603794 1 0
3603846 1 0
3607738 1 0
3608238 1 0
3608347 0 1
3608355 1 0
3608397 0 1
3612218 1 0
3613608 1 0
3613696 1 0
3614148 1 0
3614512 1 0
3614553 1 0
3614621 1 0
3614630 0 1
3617110 0 1
3617113 0 1
3617122 0 1
3617163 1 0
3617410 0 1
3618196 1 0
3620310 1 0
3622310 0 1
3628665 0 1
3628923 1 0
3628994 0 1
3629230 1 0
3629578 0 1
3629607 1 0
3630066 0 1
3630087 0 1
3630099 0 1
3630177 0 1
3631495 1 0
3631497 1 0
3631501 1 0
3638070 1 0
3638880 0 1
3640568 0 1
3640587 0 1
3649486 0 1
3651655 0 1
3652073 0 1
3652195 0 1
3652441 0 1
3652588 0 1
3656941 1 0
3660738 0 1
3660780 0 1
3660913 0 1
3663416 1 0
3664425 0 1
3664635 1 0
3665057 0 1
3677105 0 1
3677154 0 1
3677415 0 1
3677421 0 1
3677696 0 1
3677722 0 1
3677823 0 1
3680238 0 1
3680527 0 1
3683555 0 1
3683594 0 1
3683702 0 1
3683944 1 0
3687954 0 1
3688544 1 0
3688958 0 1
3689857 1 0
3690602 0 1
3692379 0 1
3692475 0 1
3692958 1 0
3695127 0 1
3695142 0 1
3695619 1 0
3697116 0 1
3697843 0 1
3698484 1 0
3732994 0 1
3756585 0 1
3757114 0 1
3758989 0 1
3758992 0 1
3759076 0 1
3765803 1 0
3765817 1 0
3767882 0 1
3767888 0 1
3767912 0 1
3768432 1 0
3769719 0 1
3770027 0 1
3773886 0 1
3778051 1 0
3784709 0 1
3789121 1 0
3789172 0 1
3789689 0 1
3789700 1 0
3790660 1 0
3790714 0 1
3790718 1 0
3790893 1 0
3791644 1 0
3791647 0 1
3792953 0 1
3793198 1 0
3800052 1 0
3800797 0 1
3800821 1 0
3803383 0 1
3803386 0 1
3805716 0 1
3811734 0 1
3812022 0 1
3812024 0 1
3812025 0 1
3812031 0 1
3812036 0 1
3812052 0 1
3812108 1 0
3814563 1 0
3814572 1 0
3814578 1 0
3819485 0 1
3819628 1 0
3820439 0 1
3820574 0 1
3820688 1 0
3825304 1 0
3825353 1 0.00778
3825973 1 0
3828001 1 0
3832562 1 0
3834661 1 0
3835098 1 0
3835929 0 1
3835947 1 0
3837577 0 1
3838201 0 1
3838210 1 0
3838288 1 0
3838297 1 0
3838349 1 0
3839792 0 1
3839800 1 0
3839843 1 0
3839965 0 1
3844489 1 0
3844522 1 0
3845826 1 0
3846343 0 1
3846351 1 0
3848078 1 0
3870263 0 1
3870477 0 1
3885528 0 1
3887962 0 0.886
3888469 0 1
3888691 1 0
3891930 0 1
3894521 0 1
3895856 0 1
3898268 0 1
3898271 0 1
3899787 1 0
3899790 1 0
3900640 1 0
3901728 0 1
3901746 0 1
3901962 0 1
3905038 1 0
3906926 1 0
3914085 1 0
3914187 1 0
3914223 1 0
3914477 0 0.911
3914482 0 0.989
3914484 0 1
3914518 0 1
3914642 1 0
3916885 1 0
3917915 1 0.00345
3917918 1 0
3917960 0 1
3917963 0 1
3917983 0 1
3917987 1 0
3917996 1 0
3918005 1 0
3918028 1 0
3918050 0 1
3940455 1 0
3940475 1 0
3940484 1 0
3944815 1 0
3944835 1 0
3944842 1 0
3944855 0 1
3944865 1 0
3944890 1 0
3944894 1 0
3944896 1 0.00338
3947088 1 0
3947119 1 0
3947122 1 0
3947136 1 0
3947153 1 0
3947167 1 0
3947182 1 0
3947233 1 0
3949811 1 0
3949813 1 0
3950100 1 0
3950189 1 0
3950208 1 0
3950300 1 0
3950333 1 0
3950342 1 0
3950351 1 0
3950353 1 0
3951587 0 1
3954810 0 0.985
3961939 1 0
3961940 1 0
3963486 1 0
3963487 1 0
3963642 0 1
3963727 0 1
3965630 0 1
3965729 0 1
3975659 1 0
3976702 1 0
3976780 1 0
3976783 1 0
3976792 1 0
3976795 1 0
3976801 1 0
3978193 1 0
3978244 1 0
3978289 1 0
3978316 1 0
4010832 1 0
4010862 1 0
4010892 1 0
4011183 0 1
4011184 1 0
4013256 1 0
4013759 0 1
4013853 1 0
4013873 0 1
4013884 1 0
4014226 1 0
4014227 0 1
4016909 0 1
4019062 1 0
4019202 0 1
4019217 0 1
4019234 0 1
4020910 0 1
4020919 1 0
4022588 0 1
4022589 0 1
4022592 0 1
4022601 0 1
4022625 0 1
4025742 0 1
4025751 0 1
4026204 0 1
4026249 1 0
4026270 0 1
4026291 0 1
4026351 1 0
4026608 0 1
4030140 0 1
4030155 0 1
4030158 0 1
4030169 0 1
4030170 0 1
4030175 0 1
4030709 0 1
4030723 0 1
4030735 0 1
4038836 1 0
4038856 1 0
4039651 0 1
4039654 0 1
4039987 0 1
4040054 0 1
4040302 1 0
4040441 1 0
4040542 0 1
4041154 1 0
4045453 0 1
4045492 1 0
4046486 1 0
4046488 1 0
4046519 1 0
4075742 1 0
4075763 1 0
4076102 1 0
4076167 1 0
4078578 1 0
4078622 1 0
4079213 1 0
4092287 0 1
4092413 1 0
4107187 0 1
4116791 0 1
4117207 0 1
4117700 1 0
4119239 0 1
4119242 0 1
4119341 1 0
4129163 1 0
4129530 0 1
4129534 0 1
4129689 1 0
4132535 1 0
4136973 0 1
4137033 0 1
4137447 1 0
4137800 0 1
4140687 1 0
4143557 1 0
4146066 1 0
4146069 1 0
4146228 1 0
4149929 0 1
4150745 0 1
4152490 1 0
4152508 1 0
4152817 1 0
4152832 1 0
4152867 1 0
4152964 1 0
4179061 0 1
4179289 0 1
4186299 0 1
4194187 1 0
4194244 0 1
4194352 1 0
4196554 1 0
4199319 0 1
4201342 1 0
4201353 1 0
4201542 1 0
4201637 1 0
4201639 1 0
4201640 1 0
4201651 0 1
4201653 0 1
4201659 1 0
4204453 0 1
4207739 1 0
4207778 1 0
4207859 1 0
4207885 0 1
4208692 1 0
4212861 1 0
4218291 1 0
4218293 1 0
4219046 0 1
4219379 1 0
4219414 0 1
4219459 1 0
4219484 1 0
4219490 1 0
4220388 0 1
4222710 1 0
4222940 0 1
4222945 0 1
4223018 1 0
4224146 1 0
4224179 1 0
4244995 1 0
4245531 1 0
4246062 1 0
4246075 1 0
4246096 1 0
4250030 1 0
4250032 0 1
4250083 1 0
4252004 1 0
4253869 1 0
4253913 0 1
4254215 1 0
4256968 1 0.015
4257073 1 0
4257076 1 0
4257118 1 0
4263124 0 1
4263139 1 0
4263140 0 1
4263148 1 0
4263164 1 0
4263174 1 0
4263249 1 0
4263330 1 0
4263332 1 0
4264465 0 1
4264821 1 0
4264845 1 0
4264848 1 0.00358
4264863 1 0
4264902 1 0
4264974 1 0
4265007 1 0
4269210 1 0
4271063 0 1
4275220 1 0
4275249 1 0
4275250 1 0
4275251 1 0
4275271 1 0.0042
4275273 1 0
4275282 1 0
4275301 1 0
4275319 1 0
4275320 1 0
4275322 1 0
4275325 1 0
4275328 1 0
4275750 0 1
4276300 1 0
4276343 1 0
4276378 1 0
4276381 1 0
4276512 1 0
4276519 1 0
4276528 1 0
4276577 1 0
4276606 1 0
4276615 1 0
4276676 1 0
4276721 0 1
4281674 0 1
4304111 1 0
4304116 1 0
4304119 1 0
4304120 1 0
4304121 1 0
4304125 1 0
4304240 0 1
4306965 1 0
4308472 1 0
4308476 1 0
4308593 1 0
4311374 1 0
4311784 1 0
4311890 0 1
4314107 1 0
4314716 0 1
4328614 1 0
4328760 0 1
4328775 0 1
4329657 1 0
4330028 1 0
4330049 0 1
4330065 1 0
4330089 1 0
4330101 1 0
4330219 0 1
4330542 1 0
4330548 1 0
4330581 1 0
4330584 1 0
4330590 0 1
4347553 0 1
4347554 0 1
4347557 1 0
4347587 1 0
4347688 1 0
4347830 0 1
4347839 0 1
4347902 0 1
4347940 1 0
4347962 0 1
4347973 1 0
4348631 0 1
4349202 0 1
4349203 0 1
4349209 0 1
4349221 0 1
4349241 0 1
4349242 0 1
4349284 1 0
4349296 1 0
4349308 1 0
4349349 0 1
4349378 0 1
4349418 0 1
4349442 0 1
4349448 1 0
4353477 0 1
4353932 1 0
4353987 1 0
4354087 1 0
4354097 1 0
4354107 1 0
4354167 0 1
4354216 1 0
4354222 1 0
4356141 1 0
4356324 1 0
4356444 1 0
4356477 1 0
4367874 1 0
4367982 1 0
4368036 1 0
4368163 1 0
4368946 0 1
4372149 0 1
4372284 0 1
4373121 1 0
4374145 1 0
4374166 0 1
4374709 1 0
4377066 1 0
4378009 1 0
4380399 0 1
4380467 0 1
4385724 0 1
4385743 0 1
4385804 0 1
4385845 0 1
4385861 0 1
4385863 0 1
4385869 0 1
4385995 1 0
4386151 0 1
4386261 0 1
4386262 0 1
4386319 0 1
4386873 0 1
4388334 0 1
4388351 0 1
4388377 0 1
4388380 0 1
4388410 0 1
4390625 0 1
4392784 1 0
4395681 1 0
4395895 0 1
4395911 1 0
4396527 0 1
4396529 0 1
4396976 1 0
4397039 0 1
4397868 0 1
4409903 0 1
4413634 0 1
4413678 0 1
4415388 0 1
4415390 0 1
4415395 0 1
4415397 0 1
4417671 1 0
4417711 1 0
4418191 0 1
4421908 1 0
4422018 1 0
4422022 0 1
4424455 1 0
4425288 1 0
4425420 1 0
4425485 1 0
4425500 0 1
4425503 0 1
4425524 0 1
4426167 1 0
4427864 0 1
4428079 1 0
4428141 1 0
4428147 1 0
4428149 1 0
4428177 1 0
4428207 1 0
4428219 1 0
4430894 1 0
4430895 1 0
4430898 1 0
4430901 1 0
4430950 1 0
4430954 1 0
4431027 1 0
4431031 0 1
4431059 0 1
4431081 1 0
4431087 1 0
4431105 1 0
4432171 1 0
4433016 1 0
4433426 0 1
4433429 0 1
4433435 1 0
4433531 1 0
4433532 1 0
4433533 1 0
4433534 1 0
4433535 1 0.00375
4433536 1 0
4433537 1 0
4446711 0 1
4447910 0 1
4449299 0 1
4450919 1 0
4451019 1 0
4451045 0 1
4451090 0 1
4451096 0 1
4451396 0 1
4452773 1 0
4453622 1 0
4454024 0 1
4455893 0 1
4514854 1 0
4514890 1 0
4515028 1 0
4516623 0 1
4530993 0 1
4533487 1 0
4533499 1 0
4543040 1 0
4543241 0 1
4544550 1 0
4546069 1 0
4546097 1 0
4546119 1 0
4546204 1 0
4546249 0 1
4546253 0 1
4546262 0 1
4547036 1 0
4547075 1 0
4547117 1 0
4549280 1 0
4552930 0 1
4553044 0 1
4555352 1 0
4555395 1 0
4555454 1 0
4555484 1 0
4555546 1 0
4556564 1 0
4556596 1 0
4556599 1 0
4556666 1 0
4556731 1 0
