hh subject sample timepoint speciesTrajectory totalAbundance
XB XBA XBA-754 754 strainTurnover 0.02219316676254
XB XBA XBA-754 754 disruptedNotRecovered 0.53374415495618
XB XBA XBA-767 767 disrupted 0.66453377745738
XB XBA XBA-767 767 colonized 0.0112204210795866
XB XBA XBA-767 767 strainTurnover 0.01855533340097
XB XBA XBA-767 767 disruptedNotRecovered 0.539597654468157
XB XBA XBA-779 779 disrupted 0.60614062824716
XB XBA XBA-779 779 colonized 0.0112225315275633
XB XBA XBA-779 779 strainTurnover 0.006938698046729
XB XBA XBA-779 779 disruptedNotRecovered 0.422530002058693
XB XBA XBA-787 787 disrupted 0.8209650924959
XB XBA XBA-787 787 colonized 0.00563353160471
XB XBA XBA-787 787 strainTurnover 0.00434883709603
XB XBA XBA-787 787 disruptedNotRecovered 0.68917718460232
XB XBA XBA-794 794 disrupted 0.64532010989172
XB XBA XBA-794 794 colonized 0.0091645956515819
XB XBA XBA-794 794 strainTurnover 0.006544020860525
XB XBA XBA-794 794 disruptedNotRecovered 0.529968129337181
XB XBA XBA-806 806 disrupted 0.60411586813626
XB XBA XBA-806 806 colonized 0.0084209930758043
XB XBA XBA-806 806 strainTurnover 0.006265186177395
XB XBA XBA-806 806 disruptedNotRecovered 0.506542032264213
XB XBA XBA-813 813 disrupted 0.719822317296865
XB XBA XBA-813 813 colonized 0.0122810418062998
XB XBA XBA-813 813 strainTurnover 0.01494489877805
XB XBA XBA-813 813 disruptedNotRecovered 0.584224275791682
XB XBA XBA-821 821 disrupted 0.71868659104226
XB XBA XBA-821 821 colonized 0.007265255545484
XB XBA XBA-821 821 strainTurnover 0.004040225186083
XB XBA XBA-821 821 disruptedNotRecovered 0.628227303182132
XB XBA XBA-828 828 disrupted 0.718014755550434
XB XBA XBA-828 828 colonized 0.0234101693995911
XB XBA XBA-828 828 strainTurnover 0.00992101821681
XB XBA XBA-828 828 disruptedNotRecovered 0.588284648250583
XB XBA XBA-835 835 disrupted 0.629878116996377
XB XBA XBA-835 835 colonized 0.0162781887796282
XB XBA XBA-835 835 strainTurnover 0.03484057245989
XB XBA XBA-835 835 disruptedNotRecovered 0.44195449410331
XB XBA XBA-849 849 disrupted 0.7125573354675
XB XBA XBA-849 849 colonized 0.018292769504064
XB XBA XBA-849 849 strainTurnover 0.00942419310017
XB XBA XBA-849 849 disruptedNotRecovered 0.572989641060408
XB XBA XBA-871 871 disrupted 0.63042848284196
XB XBA XBA-871 871 colonized 0.016601137529547
XB XBA XBA-871 871 strainTurnover 0.02402106572756
XB XBA XBA-871 871 disruptedNotRecovered 0.429455761428809
XB XBA XBA-897 897 disrupted 0.828766238552925
XB XBA XBA-897 897 colonized 0.021897254022383
XB XBA XBA-897 897 strainTurnover 0.017890821954552
XB XBA XBA-897 897 disruptedNotRecovered 0.494617638866393
XB XBA XBA-898 898 disrupted 0.829860387536128
XB XBA XBA-898 898 colonized 0.0168802547575412
XB XBA XBA-898 898 strainTurnover 0.02255308240763
XB XBA XBA-898 898 disruptedNotRecovered 0.56590281436754
XB XBA XBA-901 901 disrupted 0.832990860867156
XB XBA XBA-901 901 colonized 0.017993344206648
XB XBA XBA-901 901 strainTurnover 0.01625347436752
XB XBA XBA-901 901 disruptedNotRecovered 0.659355692503666
XB XBA XBA-907 907 disrupted 0.827345545377825
XB XBA XBA-907 907 colonized 0.029631094415923
XB XBA XBA-907 907 strainTurnover 0.02743100002303
XB XBA XBA-907 907 disruptedNotRecovered 0.39536792675294
XB XBA XBA-910 910 disrupted 0.901444541734285
XB XBA XBA-910 910 colonized 0.0180839979433359
XB XBA XBA-910 910 strainTurnover 0.0120851446756009
XB XBA XBA-910 910 disruptedNotRecovered 0.613614867584613
XB XBB XBB-001 1 disrupted 0.01869606451007
XB XBB XBB-001 1 colonized 0
XB XBB XBB-001 1 strainTurnover 0
XB XBB XBB-001 1 disruptedNotRecovered 0
XB XBB XBB-029 29 disrupted 0.01111101569264
XB XBB XBB-029 29 colonized 0
XB XBB XBB-029 29 strainTurnover 0
XB XBB XBB-029 29 disruptedNotRecovered 0
XB XBB XBB-034 34 disrupted 0.00760782815291
XB XBB XBB-034 34 colonized 0
XB XBB XBB-034 34 strainTurnover 0
XB XBB XBB-034 34 disruptedNotRecovered 0
XB XBB XBB-036 36 disrupted 0.00033767738308
XB XBB XBB-036 36 colonized 0
XB XBB XBB-036 36 strainTurnover 0
XB XBB XBB-036 36 disruptedNotRecovered 0
XB XBB XBB-064 64 disrupted 0.00358135803637
XB XBB XBB-064 64 colonized 0
XB XBB XBB-064 64 strainTurnover 0.0083123322826
XB XBB XBB-064 64 disruptedNotRecovered 0
XB XBB XBB-066 66 disrupted 0.00418842256132
XB XBB XBB-066 66 colonized 0
XB XBB XBB-066 66 strainTurnover 0.0188915264428
XB XBB XBB-066 66 disruptedNotRecovered 0
XB XBB XBB-106 106 disrupted 0.0031309601799
XB XBB XBB-106 106 colonized 0
XB XBB XBB-106 106 strainTurnover 0.00343353624675
XB XBB XBB-106 106 disruptedNotRecovered 0
XB XBB XBB-136 136 disrupted 0.00455256274314
XB XBB XBB-136 136 colonized 0
XB XBB XBB-136 136 strainTurnover 0.00118074139438
XB XBB XBB-136 136 disruptedNotRecovered 0
XB XBB XBB-170 170 disrupted 0.01096908992007
XB XBB XBB-170 170 colonized 0
XB XBB XBB-170 170 strainTurnover 0.00054208882205
XB XBB XBB-170 170 disruptedNotRecovered 0
XB XBB XBB-204 204 disrupted 0.00485817064146
XB XBB XBB-204 204 colonized 0
XB XBB XBB-204 204 strainTurnover 0.00495278709045
XB XBB XBB-204 204 disruptedNotRecovered 0
XB XBB XBB-240 240 disrupted 0.02223490110648
XB XBB XBB-240 240 colonized 0
XB XBB XBB-240 240 strainTurnover 0.00378304271747
XB XBB XBB-240 240 disruptedNotRecovered 0
XB XBB XBB-274 274 disrupted 0.001935483212075
XB XBB XBB-274 274 colonized 0
XB XBB XBB-274 274 strainTurnover 0.00256020881743
XB XBB XBB-274 274 disruptedNotRecovered 0
XB XBB XBB-303 303 disrupted 0.01177285711813
XB XBB XBB-303 303 colonized 0
XB XBB XBB-303 303 strainTurnover 0.00147055023366
XB XBB XBB-303 303 disruptedNotRecovered 0
XB XBB XBB-330 330 disrupted 0.00926473492462
XB XBB XBB-330 330 colonized 0
XB XBB XBB-330 330 strainTurnover 0.000176508538165
XB XBB XBB-330 330 disruptedNotRecovered 0
XB XBB XBB-351 351 disrupted 0.00646299415139
XB XBB XBB-351 351 colonized 0
XB XBB XBB-351 351 strainTurnover 0.00415364937901
XB XBB XBB-351 351 disruptedNotRecovered 0
XB XBB XBB-380 380 disrupted 0.01464597762414
XB XBB XBB-380 380 colonized 0
XB XBB XBB-380 380 strainTurnover 0.000176010897398
XB XBB XBB-380 380 disruptedNotRecovered 0
XB XBB XBB-415 415 disrupted 0.00568999686242
XB XBB XBB-415 415 colonized 0
XB XBB XBB-415 415 strainTurnover 0.002125695946
XB XBB XBB-415 415 disruptedNotRecovered 0
XB XBB XBB-422 422 disrupted 0.01170631426123
XB XBB XBB-422 422 colonized 0
XB XBB XBB-422 422 strainTurnover 0.00187642341534
XB XBB XBB-422 422 disruptedNotRecovered 0
XB XBB XBB-430 430 disrupted 0.0121567679887
XB XBB XBB-430 430 colonized 0
XB XBB XBB-430 430 strainTurnover 0.000429464944129
XB XBB XBB-430 430 disruptedNotRecovered 0
XB XBB XBB-436 436 disrupted 0.00407787813739
XB XBB XBB-436 436 colonized 0
XB XBB XBB-436 436 strainTurnover 0.00163297588082
XB XBB XBB-436 436 disruptedNotRecovered 0
XB XBB XBB-443 443 disrupted 0.00802900742863
XB XBB XBB-443 443 colonized 0
XB XBB XBB-443 443 strainTurnover 0.00186685723071
XB XBB XBB-443 443 disruptedNotRecovered 0
XB XBB XBB-456 456 disrupted 0.0008837268282219
XB XBB XBB-456 456 colonized 0
XB XBB XBB-456 456 strainTurnover 0.00147852276396
XB XBB XBB-456 456 disruptedNotRecovered 0
XB XBB XBB-464 464 disrupted 0.004693846608403
XB XBB XBB-464 464 colonized 0
XB XBB XBB-464 464 strainTurnover 0.00138698896857
XB XBB XBB-464 464 disruptedNotRecovered 0
XB XBB XBB-478 478 disrupted 0.002120887159427
XB XBB XBB-478 478 colonized 0
XB XBB XBB-478 478 strainTurnover 0.00243737459573
XB XBB XBB-478 478 disruptedNotRecovered 0
XB XBB XBB-493 493 disrupted 0.00487173498879
XB XBB XBB-493 493 colonized 0
XB XBB XBB-493 493 strainTurnover 0.00149899760708
XB XBB XBB-493 493 disruptedNotRecovered 0
XB XBB XBB-499 499 disrupted 0.0066908353702
XB XBB XBB-499 499 colonized 0.00211045868198
XB XBB XBB-499 499 strainTurnover 0.00213091096367
XB XBB XBB-499 499 disruptedNotRecovered 0
XB XBB XBB-513 513 disrupted 0
XB XBB XBB-513 513 colonized 0.00144492974228
XB XBB XBB-513 513 strainTurnover 0.00458676489436
XB XBB XBB-513 513 disruptedNotRecovered 0
XB XBB XBB-541 541 disrupted 0.002311825708543
XB XBB XBB-541 541 colonized 0
XB XBB XBB-541 541 strainTurnover 0.00078390001761
XB XBB XBB-541 541 disruptedNotRecovered 0
XB XBB XBB-555 555 disrupted 0.004539835052117
XB XBB XBB-555 555 colonized 0
XB XBB XBB-555 555 strainTurnover 0.000618042211255
XB XBB XBB-555 555 disruptedNotRecovered 0
XB XBB XBB-569 569 disrupted 0.00493121434844
XB XBB XBB-569 569 colonized 0
XB XBB XBB-569 569 strainTurnover 0.00133194703533
XB XBB XBB-569 569 disruptedNotRecovered 0
XB XBB XBB-582 582 disrupted 0.001187381608068
XB XBB XBB-582 582 colonized 0
XB XBB XBB-582 582 strainTurnover 0.000841455663747
XB XBB XBB-582 582 disruptedNotRecovered 0
XB XBB XBB-588 588 disrupted 0.00857470094283
XB XBB XBB-588 588 colonized 0
XB XBB XBB-588 588 strainTurnover 0.00121955702424
XB XBB XBB-588 588 disruptedNotRecovered 0
XB XBB XBB-597 597 disrupted 0.001612366715867
XB XBB XBB-597 597 colonized 0
XB XBB XBB-597 597 strainTurnover 0.00219228112075
XB XBB XBB-597 597 disruptedNotRecovered 0
XB XBB XBB-617 617 disrupted 0.00746816922595
XB XBB XBB-617 617 colonized 0
XB XBB XBB-617 617 strainTurnover 0.000541401469965
XB XBB XBB-617 617 disruptedNotRecovered 0
XB XBB XBB-625 625 disrupted 0.00666642433368
XB XBB XBB-625 625 colonized 0
XB XBB XBB-625 625 strainTurnover 0.00066376130495
XB XBB XBB-625 625 disruptedNotRecovered 0
XB XBB XBB-641 641 disrupted 0.001568397894477
XB XBB XBB-641 641 colonized 0
XB XBB XBB-641 641 strainTurnover 0.00113059180546
XB XBB XBB-641 641 disruptedNotRecovered 0
XB XBB XBB-656 656 disrupted 0.00447899190566
XB XBB XBB-656 656 colonized 0
XB XBB XBB-656 656 strainTurnover 0.00309343780384
XB XBB XBB-656 656 disruptedNotRecovered 0
XB XBB XBB-679 679 disrupted 0.001978205707789
XB XBB XBB-679 679 colonized 0
XB XBB XBB-679 679 strainTurnover 0.000845834454446
XB XBB XBB-679 679 disruptedNotRecovered 0
XB XBB XBB-701 701 disrupted 0.002789868956153
XB XBB XBB-701 701 colonized 0
XB XBB XBB-701 701 strainTurnover 0.000447971788631
XB XBB XBB-701 701 disruptedNotRecovered 0
XB XBB XBB-717 717 disrupted 0.002582027895025
XB XBB XBB-717 717 colonized 0
XB XBB XBB-717 717 strainTurnover 0.00473310293292
XB XBB XBB-717 717 disruptedNotRecovered 0
XB XBB XBB-725 725 disrupted 0.005749054068793
XB XBB XBB-725 725 colonized 0
XB XBB XBB-725 725 strainTurnover 0.00141395443513
XB XBB XBB-725 725 disruptedNotRecovered 0
XB XBB XBB-737 737 disrupted 0.002346795906899
XB XBB XBB-737 737 colonized 0
XB XBB XBB-737 737 strainTurnover 0.00177753879534
XB XBB XBB-737 737 disruptedNotRecovered 0
XB XBB XBB-745 745 disrupted 0.00292865671986
XB XBB XBB-745 745 colonized 0
XB XBB XBB-745 745 strainTurnover 0.00111212951034
XB XBB XBB-745 745 disruptedNotRecovered 0
XB XBB XBB-754 754 disrupted 0.001747235846371
XB XBB XBB-754 754 colonized 0
XB XBB XBB-754 754 strainTurnover 0.00228915832451
XB XBB XBB-754 754 disruptedNotRecovered 0
XB XBB XBB-773 773 disrupted 0.00278322144957
XB XBB XBB-773 773 colonized 0
XB XBB XBB-773 773 strainTurnover 0.000923861782844
XB XBB XBB-773 773 disruptedNotRecovered 0
XB XBB XBB-779 779 disrupted 0.001314677729069
XB XBB XBB-779 779 colonized 0
XB XBB XBB-779 779 strainTurnover 0.00144681252222
XB XBB XBB-779 779 disruptedNotRecovered 0
XB XBB XBB-811 811 disrupted 0.005021643169132
XB XBB XBB-811 811 colonized 0
XB XBB XBB-811 811 strainTurnover 0.000905789900783
XB XBB XBB-811 811 disruptedNotRecovered 0
XB XBB XBB-856 856 disrupted 0.001002767658369
XB XBB XBB-856 856 colonized 0
XB XBB XBB-856 856 strainTurnover 0.00193315815585
XB XBB XBB-856 856 disruptedNotRecovered 0
XB XBB XBB-900 900 disrupted 0.002274825897733
XB XBB XBB-900 900 colonized 0
XB XBB XBB-900 900 strainTurnover 0.000753879481691
XB XBB XBB-900 900 disruptedNotRecovered 0
XC XCA XCA-001 1 disrupted 0.198131974977921
XC XCA XCA-001 1 colonized 0
XC XCA XCA-001 1 strainTurnover 0
XC XCA XCA-001 1 disruptedNotRecovered 0.160907982152951
XC XCA XCA-008 8 disrupted 0.245328675727802
XC XCA XCA-008 8 colonized 0
XC XCA XCA-008 8 strainTurnover 0
XC XCA XCA-008 8 disruptedNotRecovered 0.16515596730141
XC XCA XCA-015 15 disrupted 0.292558624018815
XC XCA XCA-015 15 colonized 0
XC XCA XCA-015 15 strainTurnover 0
XC XCA XCA-015 15 disruptedNotRecovered 0.20600411075651
XC XCA XCA-022 22 disrupted 0.237877877712083
XC XCA XCA-022 22 colonized 0
XC XCA XCA-022 22 strainTurnover 0
XC XCA XCA-022 22 disruptedNotRecovered 0.198350725477199
XC XCA XCA-023 23 disrupted 0.203285712385505
XC XCA XCA-023 23 colonized 0
XC XCA XCA-023 23 strainTurnover 0
XC XCA XCA-023 23 disruptedNotRecovered 0.1747268861144
XC XCA XCA-024 24 disrupted 0.105082252056969
XC XCA XCA-024 24 colonized 0
XC XCA XCA-024 24 strainTurnover 0
XC XCA XCA-024 24 disruptedNotRecovered 0.33122666948745
XC XCA XCA-025 25 disrupted 0.2386090896442
XC XCA XCA-025 25 colonized 0
XC XCA XCA-025 25 strainTurnover 0
XC XCA XCA-025 25 disruptedNotRecovered 0.17976076868472
XC XCA XCA-026 26 disrupted 0.2069745594602
XC XCA XCA-026 26 colonized 0
XC XCA XCA-026 26 strainTurnover 0
XC XCA XCA-026 26 disruptedNotRecovered 0.14787222711786
XC XCA XCA-027 27 disrupted 0.228291769495317
XC XCA XCA-027 27 colonized 0
XC XCA XCA-027 27 strainTurnover 0
XC XCA XCA-027 27 disruptedNotRecovered 0.15798571881193
XC XCA XCA-029 29 disrupted 0.2890638472034
XC XCA XCA-029 29 colonized 0
XC XCA XCA-029 29 strainTurnover 0
XC XCA XCA-029 29 disruptedNotRecovered 0.19772177304215
XC XCA XCA-030 30 disrupted 0.24089458995772
XC XCA XCA-030 30 colonized 0
XC XCA XCA-030 30 strainTurnover 0
XC XCA XCA-030 30 disruptedNotRecovered 0.16308680949743
XC XCA XCA-031 31 disrupted 0.185640859100268
XC XCA XCA-031 31 colonized 0
XC XCA XCA-031 31 strainTurnover 0
XC XCA XCA-031 31 disruptedNotRecovered 0.11865644016292
XC XCA XCA-032 32 disrupted 0.046844227120543
XC XCA XCA-032 32 colonized 0
XC XCA XCA-032 32 strainTurnover 0
XC XCA XCA-032 32 disruptedNotRecovered 0.01325028523808
XC XCA XCA-033 33 disrupted 0.001196234127525
XC XCA XCA-033 33 colonized 0
XC XCA XCA-033 33 strainTurnover 0
XC XCA XCA-033 33 disruptedNotRecovered 0.000160421085465
XC XCA XCA-034 34 disrupted 0
XC XCA XCA-034 34 colonized 0
XC XCA XCA-034 34 strainTurnover 0
XC XCA XCA-034 34 disruptedNotRecovered 0
XC XCA XCA-035 35 disrupted 0
XC XCA XCA-035 35 colonized 0
XC XCA XCA-035 35 strainTurnover 0
XC XCA XCA-035 35 disruptedNotRecovered 0
XC XCA XCA-036 36 disrupted 8.430352807857e-05
XC XCA XCA-036 36 colonized 0
XC XCA XCA-036 36 strainTurnover 0
XC XCA XCA-036 36 disruptedNotRecovered 0
XC XCA XCA-037 37 disrupted 0.012088246746149
XC XCA XCA-037 37 colonized 0
XC XCA XCA-037 37 strainTurnover 0
XC XCA XCA-037 37 disruptedNotRecovered 0
XC XCA XCA-038 38 disrupted 0.020401786882569
XC XCA XCA-038 38 colonized 0
XC XCA XCA-038 38 strainTurnover 0
XC XCA XCA-038 38 disruptedNotRecovered 0
XC XCA XCA-039 39 disrupted 0.035180178846241
XC XCA XCA-039 39 colonized 0
XC XCA XCA-039 39 strainTurnover 0
XC XCA XCA-039 39 disruptedNotRecovered 0
XC XCA XCA-040 40 disrupted 0.0369797236014959
XC XCA XCA-040 40 colonized 0
XC XCA XCA-040 40 strainTurnover 0
XC XCA XCA-040 40 disruptedNotRecovered 0
XC XCA XCA-044 44 disrupted 0.014839797014078
XC XCA XCA-044 44 colonized 0
XC XCA XCA-044 44 strainTurnover 0
XC XCA XCA-044 44 disruptedNotRecovered 0
XC XCA XCA-050 50 disrupted 0.060072235471743
XC XCA XCA-050 50 colonized 0
XC XCA XCA-050 50 strainTurnover 0
XC XCA XCA-050 50 disruptedNotRecovered 0
XC XCA XCA-057 57 disrupted 0.054767340373359
XC XCA XCA-057 57 colonized 0
XC XCA XCA-057 57 strainTurnover 0
XC XCA XCA-057 57 disruptedNotRecovered 0
XC XCA XCA-064 64 disrupted 0.0375314927811241
XC XCA XCA-064 64 colonized 0
XC XCA XCA-064 64 strainTurnover 0
XC XCA XCA-064 64 disruptedNotRecovered 6.64450068701e-05
XC XCA XCA-258 258 disrupted 0.102416460099766
XC XCA XCA-258 258 colonized 0
XC XCA XCA-258 258 strainTurnover 0
XC XCA XCA-258 258 disruptedNotRecovered 0.0050342015731324
XC XCA XCA-317 317 disrupted 0.080395090937685
XC XCA XCA-317 317 colonized 0
XC XCA XCA-317 317 strainTurnover 0
XC XCA XCA-317 317 disruptedNotRecovered 0.004354773878355
XC XCA XCA-409 409 disrupted 0.06261009434935
XC XCA XCA-409 409 colonized 0
XC XCA XCA-409 409 strainTurnover 0
XC XCA XCA-409 409 disruptedNotRecovered 0.0019654768862
XC XCA XCA-498 498 disrupted 0.0733317169192
XC XCA XCA-498 498 colonized 0
XC XCA XCA-498 498 strainTurnover 0
XC XCA XCA-498 498 disruptedNotRecovered 0.00352384679987
XC XCA XCA-604 604 disrupted 0.07839155003018
XC XCA XCA-604 604 colonized 0
XC XCA XCA-604 604 strainTurnover 0
XC XCA XCA-604 604 disruptedNotRecovered 0.00260566146585
XC XCA XCA-695 695 disrupted 0.079143753178433
XC XCA XCA-695 695 colonized 0
XC XCA XCA-695 695 strainTurnover 0
XC XCA XCA-695 695 disruptedNotRecovered 0.00641558308331
XC XCA XCA-805 805 disrupted 0.065001720542261
XC XCA XCA-805 805 colonized 0
XC XCA XCA-805 805 strainTurnover 0
XC XCA XCA-805 805 disruptedNotRecovered 0.00028349058316
XC XCB XCB-001 1 disrupted 0
XC XCB XCB-001 1 colonized 0
XC XCB XCB-001 1 strainTurnover 0
XC XCB XCB-001 1 disruptedNotRecovered 0
XC XCB XCB-029 29 disrupted 0
XC XCB XCB-029 29 colonized 0
XC XCB XCB-029 29 strainTurnover 0
XC XCB XCB-029 29 disruptedNotRecovered 0
XC XCB XCB-036 36 disrupted 0
XC XCB XCB-036 36 colonized 0
XC XCB XCB-036 36 strainTurnover 0
XC XCB XCB-036 36 disruptedNotRecovered 0
XC XCB XCB-064 64 disrupted 0
XC XCB XCB-064 64 colonized 0
XC XCB XCB-064 64 strainTurnover 0
XC XCB XCB-064 64 disruptedNotRecovered 0
XC XCB XCB-258 258 disrupted 0
XC XCB XCB-258 258 colonized 0
XC XCB XCB-258 258 strainTurnover 0
XC XCB XCB-258 258 disruptedNotRecovered 0
XC XCB XCB-310 310 disrupted 0
XC XCB XCB-310 310 colonized 0.000550561972876
XC XCB XCB-310 310 strainTurnover 0
XC XCB XCB-310 310 disruptedNotRecovered 0
XC XCB XCB-410 410 disrupted 0
XC XCB XCB-410 410 colonized 0.0055906326211683
XC XCB XCB-410 410 strainTurnover 0
XC XCB XCB-410 410 disruptedNotRecovered 0
XC XCB XCB-499 499 disrupted 0
XC XCB XCB-499 499 colonized 0.01852915404739
XC XCB XCB-499 499 strainTurnover 0
XC XCB XCB-499 499 disruptedNotRecovered 0
XC XCB XCB-604 604 disrupted 0
XC XCB XCB-604 604 colonized 0.082794512857372
XC XCB XCB-604 604 strainTurnover 0
XC XCB XCB-604 604 disruptedNotRecovered 0
XC XCB XCB-695 695 disrupted 0
XC XCB XCB-695 695 colonized 0.055743287904327
XC XCB XCB-695 695 strainTurnover 0
XC XCB XCB-695 695 disruptedNotRecovered 0
XC XCB XCB-804 804 disrupted 0
XC XCB XCB-804 804 colonized 0.055831626427484
XC XCB XCB-804 804 strainTurnover 0
XC XCB XCB-804 804 disruptedNotRecovered 0
XD XDA XDA-001 1 disrupted 0.811747920729088
XD XDA XDA-001 1 colonized 0
XD XDA XDA-001 1 strainTurnover 0
XD XDA XDA-001 1 disruptedNotRecovered 0.790213599581989
XD XDA XDA-008 8 disrupted 0.788629342303193
XD XDA XDA-008 8 colonized 0
XD XDA XDA-008 8 strainTurnover 0
XD XDA XDA-008 8 disruptedNotRecovered 0.756626817064395
XD XDA XDA-022 22 disrupted 0.791349935829272
XD XDA XDA-022 22 colonized 2.26310306707e-05
XD XDA XDA-022 22 strainTurnover 0
XD XDA XDA-022 22 disruptedNotRecovered 0.758187323982146
XD XDA XDA-023 23 disrupted 0.797511810696805
XD XDA XDA-023 23 colonized 0
XD XDA XDA-023 23 strainTurnover 0
XD XDA XDA-023 23 disruptedNotRecovered 0.749005655123805
XD XDA XDA-024 24 disrupted 0.75914606201655
XD XDA XDA-024 24 colonized 0
XD XDA XDA-024 24 strainTurnover 0
XD XDA XDA-024 24 disruptedNotRecovered 0.689348955957834
XD XDA XDA-025 25 disrupted 0.754418702126668
XD XDA XDA-025 25 colonized 0
XD XDA XDA-025 25 strainTurnover 0
XD XDA XDA-025 25 disruptedNotRecovered 0.711817126537678
XD XDA XDA-026 26 disrupted 0.724788506027122
XD XDA XDA-026 26 colonized 0
XD XDA XDA-026 26 strainTurnover 0
XD XDA XDA-026 26 disruptedNotRecovered 0.685717583161328
XD XDA XDA-027 27 disrupted 0.66113233012232
XD XDA XDA-027 27 colonized 0
XD XDA XDA-027 27 strainTurnover 0
XD XDA XDA-027 27 disruptedNotRecovered 0.63218035478103
XD XDA XDA-028 28 disrupted 0.796895094137816
XD XDA XDA-028 28 colonized 0
XD XDA XDA-028 28 strainTurnover 0
XD XDA XDA-028 28 disruptedNotRecovered 0.786317687268616
XD XDA XDA-029 29 disrupted 0.78929959824596
XD XDA XDA-029 29 colonized 0
XD XDA XDA-029 29 strainTurnover 0
XD XDA XDA-029 29 disruptedNotRecovered 0.770174441616047
XD XDA XDA-030 30 disrupted 0.689030516552304
XD XDA XDA-030 30 colonized 0
XD XDA XDA-030 30 strainTurnover 0
XD XDA XDA-030 30 disruptedNotRecovered 0.647558738907494
XD XDA XDA-031 31 disrupted 0.243073830658473
XD XDA XDA-031 31 colonized 0
XD XDA XDA-031 31 strainTurnover 0.0379925410092
XD XDA XDA-031 31 disruptedNotRecovered 0.162349571774253
XD XDA XDA-032 32 disrupted 0.000810682803776
XD XDA XDA-032 32 colonized 0
XD XDA XDA-032 32 strainTurnover 0.0119000890775
XD XDA XDA-032 32 disruptedNotRecovered 0.00016771201496
XD XDA XDA-033 33 disrupted 0.000765209181288
XD XDA XDA-033 33 colonized 0
XD XDA XDA-033 33 strainTurnover 0.0553197192578
XD XDA XDA-033 33 disruptedNotRecovered 0.000243612639275
XD XDA XDA-034 34 disrupted 0.001090886019089
XD XDA XDA-034 34 colonized 0
XD XDA XDA-034 34 strainTurnover 0.00613013815895
XD XDA XDA-034 34 disruptedNotRecovered 0.000932994871789
XD XDA XDA-035 35 disrupted 0.000117333008284
XD XDA XDA-035 35 colonized 0
XD XDA XDA-035 35 strainTurnover 0.00582718777725
XD XDA XDA-035 35 disruptedNotRecovered 0.000117333008284
XD XDA XDA-036 36 disrupted 3.55298089809e-05
XD XDA XDA-036 36 colonized 0
XD XDA XDA-036 36 strainTurnover 0.00254560665138
XD XDA XDA-036 36 disruptedNotRecovered 0
XD XDA XDA-037 37 disrupted 0.00872690937385
XD XDA XDA-037 37 colonized 0
XD XDA XDA-037 37 strainTurnover 0.00227780015429
XD XDA XDA-037 37 disruptedNotRecovered 0
XD XDA XDA-038 38 disrupted 0.04410588872262
XD XDA XDA-038 38 colonized 0
XD XDA XDA-038 38 strainTurnover 0.000535854593416
XD XDA XDA-038 38 disruptedNotRecovered 0
XD XDA XDA-039 39 disrupted 0.095428609454584
XD XDA XDA-039 39 colonized 0
XD XDA XDA-039 39 strainTurnover 0.00150792398627
XD XDA XDA-039 39 disruptedNotRecovered 0.000281149383644
XD XDA XDA-044 44 disrupted 0.070003311281288
XD XDA XDA-044 44 colonized 0
XD XDA XDA-044 44 strainTurnover 0.00110640687556
XD XDA XDA-044 44 disruptedNotRecovered 0
XD XDA XDA-050 50 disrupted 0.080523623134405
XD XDA XDA-050 50 colonized 0
XD XDA XDA-050 50 strainTurnover 0.000503793154238
XD XDA XDA-050 50 disruptedNotRecovered 0.005427140854815
XD XDA XDA-057 57 disrupted 0.0959846973589893
XD XDA XDA-057 57 colonized 4.24405219858e-05
XD XDA XDA-057 57 strainTurnover 0.00108287273615
XD XDA XDA-057 57 disruptedNotRecovered 4.30099386493e-05
XD XDA XDA-064 64 disrupted 0.0632368236947785
XD XDA XDA-064 64 colonized 6.60965881229e-05
XD XDA XDA-064 64 strainTurnover 0.000481242378699
XD XDA XDA-064 64 disruptedNotRecovered 0.00309239114507849
XD XDA XDA-268 268 disrupted 0.316354731683085
XD XDA XDA-268 268 colonized 9.2124830392e-05
XD XDA XDA-268 268 strainTurnover 0.00333541452714
XD XDA XDA-268 268 disruptedNotRecovered 0.237756029716148
XD XDA XDA-330 330 disrupted 0.403036506031663
XD XDA XDA-330 330 colonized 0.000209049481033
XD XDA XDA-330 330 strainTurnover 0.00503100101345
XD XDA XDA-330 330 disruptedNotRecovered 0.214125598588973
XD XDA XDA-417 417 disrupted 0.23166727178695
XD XDA XDA-417 417 colonized 0.000265793995472
XD XDA XDA-417 417 strainTurnover 0.0093572628005
XD XDA XDA-417 417 disruptedNotRecovered 0.136398750704696
XD XDA XDA-460 460 disrupted 0.271561638911249
XD XDA XDA-460 460 colonized 0.015135483871094
XD XDA XDA-460 460 strainTurnover 0.020874918278
XD XDA XDA-460 460 disruptedNotRecovered 0.159136791465282
XD XDA XDA-513 513 disrupted 0.276033962788554
XD XDA XDA-513 513 colonized 0.03961082049452
XD XDA XDA-513 513 strainTurnover 0.0288422201422
XD XDA XDA-513 513 disruptedNotRecovered 0.159444085720064
XD XDA XDA-556 556 disrupted 0.286452118844734
XD XDA XDA-556 556 colonized 0.03463758930286
XD XDA XDA-556 556 strainTurnover 0.0221321451491
XD XDA XDA-556 556 disruptedNotRecovered 0.163706593966074
XD XDA XDA-583 583 disrupted 0.19949384843469
XD XDA XDA-583 583 colonized 0.042212025485355
