site_id XBA XBB
1256645 1 0
1256675 1 0
1257058 1 0
1257066 1 0
1257113 1 0
1257158 1 0
1257162 1 0
1257230 1 0
1257304 1 0
1257472 1 0
1257540 1 0
1257790 1 0
1257808 1 0
1258219 1 0
1258332 1 0
1258481 1 0
1258638 1 0
1258770 1 0
1259221 1 0
1259408 1 0
1260014 1 0
1260113 1 0
1260200 1 0
1261161 1 0
1261250 1 0
1261496 1 0
1261897 1 0
1262223 1 0
1262229 1 0
1262250 1 0
1262921 1 0
1263009 1 0
1263038 1 0
1263343 1 0
1263633 1 0
1264403 1 0
1264505 1 0
1264723 1 0
1264821 1 0
1264961 1 0
1265151 1 0
1265369 1 0
1265960 1 0
1266419 1 0
1266593 1 0
1266787 1 0
1267169 1 0
1267426 1 0
1267574 1 0
1267592 1 0
1267605 1 0
1267997 0 1
1268168 0 1
1268837 0 1
1268951 0 1
1269167 0 1
1269170 0 1
1269224 0 1
1269447 1 0
1269490 1 0
1269491 1 0
1269747 0 1
1269784 0 1
1270067 1 0
1270433 1 0
1270615 0 1
1273882 0 1
1274125 1 0
1275036 1 0
1275052 0 1
1275163 1 0
1275415 1 0
1275501 0 1
1275571 1 0
1275844 1 0
1276276 1 0
1276399 0 1
1276692 0 1
1277025 1 0
1277074 1 0
1277275 0 1
1277285 1 0
1277978 1 0
1278116 1 0
1278590 1 0
1278609 1 0
1278610 1 0
1278612 1 0
1278862 1 0
1279149 1 0
1279717 1 0
1279819 1 0
1299885 1 0
1302000 1 0
1302002 1 0
1302028 1 0
1306788 1 0
1309125 1 0
1309129 1 0
1320917 1 0.154
1397590 1 0
1397786 1 0.111
1398902 1 0
1399389 1 0.0588
1399471 1 0.0610000000000001
1399494 1 0.0952
1399551 1 0
1399581 0.9167 0
1399656 1 0.105
1399659 1 0.111
1399662 1 0.105
1399665 1 0.1
1399674 1 0.105
1399743 1 0.087
1399752 1 0.077
1399842 0.9167 0
1399845 1 0
1400160 1 0.152
1400166 1 0.143
1400652 1 0.15
1400804 1 0.0833
1400973 1 0
1401258 1 0
1401273 1 0
1401450 1 0
1401534 1 0
1401651 1 0
1401836 1 0
1402083 1 0.0588
1402128 1 0.0741
1402302 1 0
1402467 1 0.0256
1402482 1 0.0625
1402575 1 0
1402878 1 0
1402881 1 0
1405427 1 0.0345
1405804 1 0.176
1405961 1 0
1406008 0.909 0.0571
1406221 1 0
1406248 1 0
1406249 1 0
1406312 1 0
1406326 1 0
1406329 1 0
1406337 1 0
1406346 1 0
1406361 1 0
1406398 1 0
1406436 1 0
1406438 1 0
1406439 1 0
1406470 1 0
1406543 1 0
1406629 0.952 0
1406741 0.889 0
1406756 0.857 0
1406785 1 0
1406835 1 0
1406904 1 0
1406963 1 0
1407010 1 0
1407033 1 0
1407037 1 0
1407058 1 0
1407073 1 0
1407106 1 0
1407301 1 0
1407338 1 0
1407433 1 0
1407442 1 0
1407448 1 0
1407450 1 0
1407457 1 0
1407763 1 0
1407806 1 0
1407811 1 0
1407812 1 0
1407824 1 0
1407850 1 0
1407926 1 0
1407963 1 0
1407992 1 0
1407995 1 0.0714
1408058 1 0
1408091 1 0
1408229 1 0
1408232 0.909 0
1408268 0.818 0
1408277 0.833 0
1408588 0.143 0.824
1408838 1 0
1408894 1 0
1408927 1 0
1409032 1 0
1409033 1 0
1409038 1 0
1409089 1 0
1409120 1 0
1409130 1 0
1409136 1 0
1409161 1 0
1409500 1 0
1410177 1 0
1412923 1 0
1412929 1 0
1413004 1 0.2
1413235 1 0.056
1413982 0 1
1414114 0.143 1
1414465 1 0
1414639 1 0
1415006 1 0
1415008 1 0
1415714 1 0
1415766 1 0
1415782 1 0
1415868 1 0
1416162 1 0
1416282 1 0
1416303 1 0
1416318 1 0
1416329 1 0
1416346 1 0
1416433 1 0
1416453 1 0
1416465 1 0
1416491 1 0
1416600 0.833 0
1416612 0.818 0
1416645 1 0
1416657 1 0
1416761 0.909 0
1416778 1 0
1416831 1 0
1416865 1 0
1416935 1 0
1416938 1 0
1416941 1 0
1416953 1 0
1416992 1 0
1417031 1 0
1417079 1 0
1417088 1 0
1417172 1 0
1423838 1 0.0952
1425077 1 0
1425339 1 0
1425529 1 0
1425808 1 0
1428562 0.889 0.0333
1428575 0.889 0.0263
1428684 1 0.0833
1428697 1 0.087
1428753 1 0.1
1428754 1 0.0833
1428802 1 0
1428836 1 0
1429001 1 0.05
1429020 1 0.0741
1429110 1 0
1429233 1 0.0588
1429296 1 0.0417
1429371 1 0
1429539 1 0
1429549 1 0.0714
1429611 1 0.1
1430945 1 0
1431166 1 0.037
1431497 1 0
1431498 1 0
1431501 1 0
1431507 1 0.0476
1431514 1 0.08
1431558 1 0.1
1431594 1 0.174
1431612 1 0.16
1431615 1 0.16
1431771 1 0
1431822 1 0
1431825 1 0
1431826 1 0
1431834 1 0
1431903 1 0
1432095 1 0
1432100 1 0
1432161 0.833 0
1432234 1 0
1432239 1 0
1432243 1 0
1432245 1 0
1432324 0.929 0
1432359 1 0
1432362 1 0
1432486 0.88 0.0556
1432596 1 0.0588
1432597 1 0.0556
1432599 1 0.0556
1432610 1 0.0417
1432722 1 0.0741
1433055 1 0.0556
1433131 1 0.0769
1433389 1 0.0882
1433434 1 0.125
1433596 1 0.0526
1433737 1 0.119
1435126 1 0
1435539 1 0
1435662 1 0
1435713 1 0
1435743 1 0.0909
1435746 0.95 0.1
1435747 0.95 0.1
1436184 0.875 0
1436770 1 0
1436771 1 0
1436901 1 0
1436912 1 0
1438338 1 0
1439283 0.143 1
1439339 1 0
1439793 0.9091 0
1440690 1 0
1440765 1 0
1440789 1 0
1440843 1 0
1440870 0.9 0
1440876 0.846 0
1440894 1 0
1441527 0.882 0
1442103 0.875 0.105
1442233 1 0
1442269 1 0
1442271 1 0
1442276 1 0
1442460 1 0
1442496 1 0.0323
1442526 0.909 0.037
1442572 1 0.0357
1442629 0.167 0.958
1442647 1 0
1442664 1 0
1442983 0.944 0.107
1444448 1 0
1445192 1 0
1446063 1 0
1449576 1 0
1449592 1 0
1449595 1 0
1449604 1 0
1449607 1 0
1449637 1 0
1449720 1 0
1449766 1 0
1449784 1 0
1449799 1 0
1449895 1 0
1449898 1 0
1449997 1 0
1450924 1 0
1453583 0.143 1
1453589 0.13 1
1453685 0.885 0
1454244 0.182 1
1455052 0.15 1
1456975 1 0.0667
1470783 1 0
1471136 0 1
1471674 1 0
1472016 1 0
1472133 1 0
1472319 0 1
1473645 1 0
1476173 0 1
1476363 0 1
1477202 1 0
1477492 1 0
1477531 1 0
1477570 1 0
1477573 1 0
1477585 1 0
1477630 1 0
1478180 1 0
1478776 1 0
1478827 1 0
1478875 1 0
1479712 0 1
1479773 0 1
1479947 0 1
1480187 0 1
1480819 0 1
1480827 0 1
1480865 0 1
1480900 0 1
1481097 0 1
1481282 0 1
1481383 1 0
1481421 1 0
1481481 0.889 0
1481487 0 1
1481712 0 0.967
1481807 0 1
1481910 0 1
1481966 1 0
1482226 0.833 0
1482691 0 1
1482766 1 0
1484000 0 1
1484111 1 0
1484123 1 0
1484126 1 0
1484234 1 0
1484302 1 0
1484360 1 0
1484363 1 0
1484421 1 0
1484445 1 0
1484553 1 0
1484831 1 0
1484860 1 0
1484995 1 0
1485055 1 0
1485070 1 0
1485121 1 0
1485125 1 0
1485288 1 0
1485354 1 0
1485372 1 0
1485373 1 0
1485443 1 0
1485482 1 0
1485541 1 0
1485564 1 0
1485588 0.857 0
1485646 1 0
1485655 1 0
1485796 1 0
1485817 1 0
1485829 1 0
1485875 1 0
1485927 1 0
1485951 1 0
1485973 1 0
1486090 1 0
1486133 1 0
1486210 1 0
1486280 1 0
1486371 1 0
1486552 1 0
1486721 1 0
1486757 0 1
1486761 1 0
1486871 1 0
1486943 1 0
1487051 1 0
1487063 1 0
1487072 1 0
1487093 1 0
1487102 1 0
1487192 1 0
1487204 1 0
1487225 1 0
1487252 1 0
1487368 1 0
1487389 1 0
1487397 1 0
1487413 1 0
1487481 1 0
1487608 1 0
1487629 1 0
1487632 1 0
1487712 0 1
1487764 1 0
1487797 1 0
1488020 0.875 0
1488023 0.889 0
1488202 1 0
1488277 0 1
1488741 0 1
1488841 0 1
1489105 1 0
1489111 1 0
1489114 1 0
1489117 1 0
1489195 1 0
1489972 1 0.0909
1490659 1 0.05
1492513 0.9091 0
1492769 1 0
1492883 1 0
1492885 1 0
1492891 1 0
1493083 1 0.19
1493097 1 0.19
1493100 1 0.182
1493202 1 0.182
1494729 1 0.12
1494744 1 0.136
1494862 1 0.158
1494904 1 0.125
1494923 1 0
1497018 0.867 0
1497108 1 0
1497761 1 0
1498622 1 0
1500390 0.182 0.857
1501316 1 0.0909
1501901 0.889 0
1502326 1 0
1502338 1 0
1502498 1 0.091
1502602 1 0.158
1502612 1 0.15
1502723 1 0
1503479 0.143 1
1505177 1 0
1505178 1 0
1505193 1 0
1505208 1 0
1505250 1 0.107
1505313 1 0.115
1505325 1 0.115
1506126 0.875 0.182
1507837 1 0
1508744 1 0.185
1508785 1 0.125
1509509 1 0.121
1509528 1 0.148
1509533 1 0.174
1509602 1 0
1509686 1 0
1509749 1 0
1509773 1 0
1509803 1 0.088
1509899 1 0.079
1528657 1 0
1528669 1 0
1528690 1 0
1529272 0.917 0
1530262 1 0
1530282 0.833 0
1530283 1 0
1530647 0.875 0
1530659 1 0
1530677 1 0
1530710 1 0
1531013 0.929 0
1531053 1 0.182
1531060 1 0
1531136 1 0
1531277 1 0
1531288 1 0
1531343 1 0
1531418 0.125 1
1531420 0.143 1
1531816 1 0
1532261 1 0
1533801 0.938 0
1534828 1 0
1534838 1 0
1535165 1 0
1535167 1 0
1535168 1 0
1535176 1 0
1535348 1 0
1535354 1 0
1535390 1 0
1535550 1 0
1535998 0.176 0.81
1537054 1 0
1537173 1 0
1538299 1 0
1538774 1 0
1539077 1 0
1539170 1 0
1539232 1 0
1539243 1 0
1539251 1 0
1539261 1 0
1539316 1 0
1539565 1 0
1539577 1 0
1539591 1 0
1539684 1 0
1539749 1 0
1539777 1 0
1540011 1 0.105
1540266 0.857 0
1540332 1 0
1540356 1 0
1540608 1 0
1540979 1 0
1540980 1 0
1541240 1 0
1541409 1 0.0667
1541862 1 0.0417
1542332 1 0.108
1543082 0 0.9429
1546087 1 0.0909
1548425 1 0.114
1548515 1 0
1549314 1 0
1550391 1 0.184
1551565 1 0.0345
1551616 1 0.0294
1551685 1 0.042
1552455 1 0.125
1553704 1 0.154
1553959 1 0
1554061 1 0.119
1554240 1 0
1554370 1 0.1
1554401 1 0.0667
1558006 1 0.083
1600159 1 0
1601576 1 0.171
1601599 1 0.188
1605652 1 0.129
1607691 0.0833 0.88
1607769 0.0588 1
1607938 1 0
1608281 1 0
1608596 0.133 1
1608605 0.1 1
1608671 1 0.0669999999999999
1609130 1 0
1609136 1 0
1609141 1 0
1609189 1 0
1609190 1 0
1609230 1 0
1609281 1 0
1609617 1 0
1609627 1 0
1609640 1 0
1610841 1 0.0571
1610847 1 0.0556
1610915 1 0.121
1610972 1 0.0952
1611194 1 0
1611216 1 0.16
1611241 1 0
1611259 1 0
1611265 1 0
1617883 1 0
1617886 1 0
1618427 1 0
1619998 1 0
1620019 1 0
1621174 1 0
1621593 0.889 0
1621989 1 0
1622363 1 0
1622429 1 0
1622465 1 0
1622474 1 0
1622551 1 0
1622575 1 0
1622672 0.933 0.0645
1622714 1 0.0323
1622741 1 0.0303
1622905 1 0
1622915 1 0
1622954 1 0
1622989 1 0
1623029 1 0.027
1623111 1 0
1623122 1 0.0333
1623223 1 0
1623363 1 0
1624202 1 0
1624248 1 0
1624250 1 0
1624286 1 0
1624334 1 0
1624371 1 0
1624398 1 0
1624427 1 0
1624429 1 0
1625000 1 0.0769
1625276 1 0
1626178 1 0.038
1626370 1 0
1626397 1 0
1629205 1 0
1629434 1 0
1629503 1 0
1630000 1 0.105
1631358 0.167 0.9545
1632493 0.2 1
1632557 0.111 1
1632821 1 0.0571
1633609 1 0
1634245 0.111 0.875
1634269 0.08 0.875
1634423 1 0
1637066 1 0
1637836 1 0
1637859 1 0
1637893 1 0
1637904 1 0
1637908 1 0
1637966 1 0
1637987 1 0
1638183 0.167 0.846
1638193 1 0
1638298 1 0
1638500 1 0
1638599 1 0
1638604 1 0
1638760 1 0
1639047 1 0
1639349 1 0
1640078 1 0.0476
1640390 1 0.0417
1640767 1 0.0476
1640998 1 0.0769
1641001 1 0.0769
1641659 1 0
1641668 1 0
1645177 0.833 0.0476
1645381 1 0
1645383 1 0
1649248 1 0
1649249 1 0
1649452 1 0.08
1649476 1 0.087
1649479 1 0.087
1649697 1 0.186
1664353 1 0
1664476 1 0
1664800 1 0.05
1664806 0.857 0.0435
1664818 1 0.0417
1664828 0.857 0.0417
1664836 1 0.0385
1664875 1 0.0556
1664902 1 0.0667
1664940 1 0
1664941 1 0
1677284 1 0.0571
1677526 1 0.0541
1677556 1 0.0556
1677859 1 0
1677967 1 0
1678507 1 0
1678600 1 0.0606
1678699 1 0.04
1678700 1 0
1679032 1 0.111
1679038 1 0.111
1679080 1 0.0732
1679093 1 0
1679098 1 0.1
1679119 1 0.093
1679164 1 0.0968
1679303 1 0.133
1679311 1 0.133
1679830 1 0
1680202 1 0
1680571 1 0
1680650 1 0
1680739 1 0
1681658 0 0.871
1681664 0 0.9231
1682035 0 0.929
1682333 0.0526 0.846
1682404 0.071 0.92
1682449 0 0.968
1682480 0 0.821
1684611 1 0
1688156 0 0.812
1688346 0 0.812
1688347 0 0.824
1689909 0.111 0.971
1690661 1 0
1692641 0 0.95
1692997 1 0
1693592 0 0.974
1693921 1 0
1694029 0 1
1703995 0 0.9565
1704446 1 0
1704458 1 0
1704503 1 0
1704644 1 0
1704671 1 0
1704839 1 0
1705202 0 1
1705217 0 1
1705230 0 1
1705304 0 1
1705328 0 1
1705442 0 1
1707176 1 0
1707211 1 0
1707219 1 0
1707797 1 0
1714487 1 0
1715194 1 0
1715241 1 0
1715381 1 0
1715881 1 0
1716106 1 0
1716130 1 0
1716162 1 0
1716177 1 0
1718322 1 0
1718448 1 0
1719823 0.833 0.174
1719843 1 0.176
1719896 0.909 0
1720065 1 0
1721758 1 0
1721788 1 0
1721804 1 0
1721823 1 0
1721825 1 0
1721828 1 0
1721930 1 0
1722005 1 0
1722049 1 0
1722590 0.091 0.867
1722593 0.125 1
1722608 0.125 0.882
1723370 0.875 0
1724122 1 0
1724339 1 0.0889
1724352 1 0
1724401 1 0
1724404 1 0
1724452 1 0
1724527 1 0
1724533 1 0
1724542 0.9 0
1724571 0.875 0
1724800 1 0
1725436 0.875 0
1726170 1 0
1726573 1 0
1734996 0.842 0
1735149 0 0.941
1735326 1 0
1735785 1 0
1735824 1 0
1736100 1 0
1736355 1 0
1736370 1 0
1736700 0 0.875
1738100 1 0.093
1738104 0 0.902
1738153 1 0
1738623 1 0
1738673 0.9 0
1738676 0.917 0
1738736 0.909 0
1739093 0.143 0.805
1739108 1 0
1746692 0.857 0
1746694 0.857 0
1755478 0 0.88
1758191 1 0.087
1758194 1 0.0909
1759466 1 0
1759478 1 0
1759479 1 0
1761991 0.833 0.188
1762065 1 0
1762066 1 0
1762067 1 0
1762070 1 0
1762118 1 0.105
1763179 1 0.0588
1763665 1 0.125
1763701 1 0.0667
1763716 1 0
1763717 1 0.05
1763719 1 0.0625
1763746 1 0
1763773 1 0
1763938 1 0
1763959 1 0
1765134 1 0.182
1765149 1 0.182
1765152 1 0.182
1765371 0 1
1765372 0 1
1765377 0 1
1765380 0 1
1765384 0 1
1765413 1 0
1766370 1 0.105
1766373 0 0.882
1766403 1 0.111
1766409 0 0.889
1768179 1 0.0833
1768711 1 0
1768816 1 0.167
1768825 0.933 0.179
1768994 0.92 0.069
1769020 1 0.12
1770160 1 0
1770163 1 0
1770322 1 0
1770337 1 0
1770349 1 0
1770358 1 0
1770388 1 0
1770397 1 0
1770523 1 0
1770538 1 0
1770544 1 0
1770556 1 0.111
1771213 1 0.154
1771223 1 0
1774543 1 0
1774633 1 0
1774642 1 0
1774693 0.875 0
1775376 1 0
1775650 1 0.0833
1776178 1 0.0667
1776916 1 0.133
1778871 1 0.118
1780002 0.857 0.0556
1780007 1 0
1780194 1 0
1780217 1 0
1780222 1 0
1780224 1 0
1780227 1 0
1780241 1 0
1780278 1 0
1780287 1 0
1788037 1 0.1
1788056 1 0.167
1788065 1 0.154
1788096 1 0
1788721 1 0.167
1788728 1 0.154
1788734 1 0.133
1788743 1 0.133
1788751 1 0.133
1789148 1 0.179
1789169 1 0.161
1789732 1 0
1789733 1 0
1789739 1 0
1789754 1 0.0952
1790276 1 0.143
1791110 1 0.156
1791629 1 0.0769
1791641 1 0.08
1792112 1 0
1792115 1 0
1792118 1 0
1792121 1 0
1792124 1 0
1792192 1 0.0714
1792725 1 0.0667
1809750 1 0.15
1809936 1 0.182
1812526 0.9 0.125
1812527 0.9 0.056
1813498 1 0.103
1813500 1 0.0976
1813507 1 0.103
1813519 1 0.114
1822922 1 0.167
1822961 1 0.188
1822967 1 0.188
1824752 1 0.161
1824755 0.875 0.179
1824767 0.875 0.156
1826213 1 0.154
1826225 1 0
1826973 1 0
1827723 1 0
1827736 1 0
1827976 1 0
1827977 1 0
1827980 1 0
1827983 1 0
1827986 1 0
1827992 1 0
1828043 0.9 0.0333
1828051 0.889 0.0312
1828052 1 0.0312
1828064 0.875 0.0294
1828067 0.875 0.0286
1828070 0.875 0.0323
1828088 0.875 0
1832898 1 0.0952
1832910 1 0.15
1832913 0.889 0.15
1833402 1 0.129
1833414 1 0.111
1844579 0.95 0
1844586 0.941 0
1844730 1 0
1844734 1 0
1844836 1 0.125
1850380 1 0
1850834 1 0.143
1851053 1 0
1851069 1 0
1851512 1 0.125
1851767 1 0.13
1855623 1 0
1855655 1 0
1861734 1 0
1862398 1 0.185
1862842 1 0
1862857 1 0
1864358 0 0.818
1866767 0 1
1867022 0 1
1868114 1 0
1868177 0 1
1868236 0 1
1868354 0 0.833
1868387 0 0.852
1868555 0 1
1868795 1 0.143
1868813 1 0.143
1868819 1 0.0769
1868822 1 0.0769
1868835 0 1
1868836 1 0
1868842 1 0
1869144 1 0
1869193 0 1
1869408 1 0
1869599 1 0
1869612 1 0
1869831 0 1
1869916 1 0
1871068 0 0.906
1871071 0 0.903
1871079 1 0
1871125 1 0
1871875 1 0
1872018 1 0
1872037 1 0
1875464 1 0
1879671 1 0
1881422 1 0.182
1881484 1 0.1
1881563 1 0
1881582 1 0
1881652 1 0
1881692 1 0
1881830 1 0
1882603 1 0
1882664 1 0.15
1882769 1 0
1882843 1 0.0323
1882911 1 0.0938
1883814 1 0
1883898 1 0
1883942 0 0.9
1884210 1 0
1884279 1 0
1884702 0 1
1884711 0 1
1884732 1 0
1884744 1 0
1885106 1 0
1885632 1 0.0682
1885633 1 0.0698
1886665 1 0.1
1888765 1 0.0645
1902882 1 0
1903137 1 0
1904325 0 1
1904327 0 1
1904332 0 1
1904557 0 1
1904634 0 1
1904738 0 0.941
1904752 1 0
1905816 1 0
1906502 1 0
1906545 1 0
1906620 1 0
1906634 1 0
1906799 1 0
1906821 1 0
1906848 1 0
1906857 1 0
1906866 1 0
1906872 1 0
1906986 1 0
1907548 1 0
1907562 1 0
1917085 0 1
1917209 0 1
1917233 0 1
1917305 0 1
1920940 0 0.951
1920978 1 0.19
1921106 1 0.1
1921134 1 0
1921139 0 1
1921154 1 0
1921531 1 0.083
1921861 1 0
1921886 0 0.818
1921931 1 0.118
1922008 1 0
1922010 1 0.186
1922234 1 0
1922327 1 0
1922330 1 0
1922354 0 1
1922372 1 0
1922397 0 0.875
1922402 1 0
1922417 1 0
1922420 1 0
1922429 1 0
1922469 1 0
1922477 1 0
1922497 1 0
1922534 1 0
1922540 1 0
1922552 1 0
1922561 1 0
1922576 1 0
1922594 1 0
1922635 1 0
1922654 1 0
1922675 1 0
1922684 0 1
1922698 0 1
1922699 0 1
1922711 1 0
1922747 1 0
1922783 1 0.045
1922823 0 1
1922870 1 0
1922872 1 0
1923367 0 0.826
1923533 1 0.0476
1923974 1 0
1923992 1 0
1924490 0 1
1924636 1 0
1924655 1 0
1924658 1 0
1925318 0 0.826
1925348 1 0.0455
1925405 0 0.9722
1925420 0 1
1925431 0 1
1925513 0 1
1925561 0 1
1925594 0 1
1925624 0 1
1925643 0 1
1925714 0 1
1925890 0 1
1925926 0 1
1926138 0 0.897
1926226 0 1
1926250 0 1
1926389 0 1
1926434 0 1
1926455 0 1
1926523 0 1
1926547 0 1
1926564 0 1
1926569 0 1
1926570 0 1
1926680 0 1
1926694 0 1
1926696 0 1
1926767 0 1
1926882 0 1
1926896 0 1
1926918 1 0
1926950 0 1
1926968 0 1
1926971 0 1
1926983 0 1
1926986 0 1
1927046 0 1
1927053 0 1
1927063 1 0
1927075 0 1
1927076 0 1
1927084 1 0
1927112 0 1
1927118 0 1
1927124 0 1
1927132 1 0
1927283 0 1
1927289 0 1
1927331 0 1
1927334 0 1
1927342 1 0
1927406 0 1
1927417 1 0
1927418 1 0
1927474 1 0
1927475 0 1
1927576 0 1
1927726 0 1
1927771 0 1
1927798 1 0
1927856 1 0
1928002 0 0.9677
1928074 0 0.842
1928083 0 0.9211
1928143 0 1
1928193 0 1
1928215 1 0
1928230 1 0
1928329 0 1
1928353 0 1
1928488 0 1
1928563 0 1
1928596 0 1
1928739 1 0
1928761 0 1
1928796 0 1
1928805 0 1
1928806 0 1
1928814 0 1
1929010 0 0.821
1929063 0 1
1929206 0 1
1929224 0 1
1929254 0 1
1929266 0 1
1929286 0 1
1929374 1 0
1929383 1 0
1929404 1 0
1929418 1 0
1929429 1 0
1929430 1 0
1929452 0 1
1929453 0 1
1929479 1 0
1929560 1 0
1929653 1 0.0571
1929656 1 0.0541
1929671 1 0.0625
1929713 1 0.05
1929809 1 0
1929917 1 0.0541
1929923 1 0.0571
1929938 1 0.0556
1929973 1 0.087
1930010 1 0.0833
1930025 1 0
1930044 1 0
1930051 1 0
1930070 1 0
1930091 1 0
1930093 1 0
1930103 1 0
1930124 1 0
1930133 1 0
1930139 1 0
1930157 1 0
1930728 1 0
1930730 1 0
1930731 1 0
1930867 1 0.05
1930873 1 0.0476
1931170 1 0.176
1931248 1 0.0556
1931413 1 0.125
1931464 1 0.0625
1931470 1 0.0556
1931473 1 0.0625
1931479 1 0
1931764 0.917 0
1931789 0.944 0
1931843 1 0.0938
1931925 1 0.125
1931976 1 0.171
1932107 1 0.189
1932965 1 0.118
1932974 1 0.118
1932976 1 0.111
1932995 1 0.125
1933818 1 0
1933843 1 0
1934715 1 0
1934871 1 0
1934994 0 0.909
1935066 0 0.958
1935069 0 0.964
1935097 0 0.967
1935225 1 0.071
1935263 1 0.069
1936785 0 0.886
1936789 0 0.882
1937349 0.857 0
1937610 0 1
1937679 0 1
1937682 0 0.882
1937683 0 0.882
1937798 0 1
1937982 0.182 0.84
1938411 1 0
1938441 1 0
1940284 0 0.968
1940948 0.1 0.841
1941209 1 0
1941919 1 0.135
1941928 1 0.192
1942038 1 0
1942489 0 1
1942492 0 1
1943192 0 0.969
1943507 0 1
1943684 0 1
1944842 0.0588 1
1944846 0.0588 1
1944849 0.0385 1
1945115 1 0
1945905 0 0.842
1946538 1 0
1946710 0 1
1946713 0 1
1946755 0 1
1946917 0 1
1946920 0 1
1946965 0 1
1946993 0 1
1947007 0 1
1947034 0 1
1947058 0 1
1947372 0 1
1947411 0 1
1948291 0 1
1948294 0 1
1948298 0 1
1948301 1 0
1948316 0 1
1948550 0 1
1948552 0 1
1948571 0 1
1948574 0 1
1948619 0 1
1948802 0 1
1948838 0 1
1949080 0 1
1949100 0 1
1949322 0 1
1949472 0 1
1949514 0 1
1949720 0 1
1949738 0 1
1949767 0 1
1949877 0 1
1949913 0 1
1949955 0 1
1950124 0 1
1950143 0 1
1950147 0 1
1950631 0 1
1950716 0 1
1950760 0 1
1950770 0 1
1950886 0 1
1950980 0 1
1950983 0 1
1951043 0 1
1951070 0 1
1951076 0 1
1951220 0 1
1951295 0 1
1951423 0 1
1951502 0 1
1951672 0 1
1951934 0 1
1951936 0 1
1954960 0 0.944
1955306 0 1
1956694 0 1
1956699 1 0
1956700 1 0
1956701 1 0
1956704 1 0
1956738 1 0
1956945 1 0
1956947 1 0
1956956 1 0
1957139 1 0
1957274 1 0
1957302 1 0
1957314 1 0
1957400 1 0
1957935 1 0.167
1957957 1 0.167
1957958 1 0.15
1957960 1 0.174
1964397 0.833 0
1965317 1 0.158
1966143 1 0
1967627 1 0
1967634 1 0
1967637 1 0
1993330 1 0.194
1995675 1 0
1998683 1 0
2006848 1 0
2006865 1 0
2006874 1 0
2008308 0.9 0
2008335 1 0
2008471 0.9091 0.026
2008512 0.938 0
2009863 0.833 0
2013937 0.143 1
2015187 1 0
2016150 1 0
2016620 0 1
2016765 1 0
2016864 1 0
2017219 0.85 0
2017222 0.857 0
2017340 1 0
2017369 1 0
2020489 0.933 0
2022142 1 0.16
2022415 1 0.167
2022558 1 0
2029626 1 0
2032568 1 0
2032751 1 0
2034064 1 0
2034352 1 0
2034381 1 0
2034479 1 0.0909
2034482 1 0.0909
2036484 0.182 1
2036622 1 0
2036625 1 0
2036637 1 0
2036645 0.897 0
2036646 0.889 0
2036652 0.909 0
2036655 0.903 0
2036742 1 0
2036760 1 0
2036765 1 0
2036772 1 0
2036919 1 0
2036922 1 0
2037033 0.143 1
2037515 1 0
2038023 0.2 1
2038140 1 0
2038602 0 1
2038611 0 1
2038689 0.2 1
2043092 1 0
2050330 1 0
2050333 1 0
2050885 1 0
2050913 1 0
2050936 1 0
2051085 1 0
2054367 1 0
2058272 1 0
2058317 1 0.05
2058518 1 0
2058560 1 0.0909
2058619 1 0
2058621 1 0
2058710 1 0
2058724 1 0
2058894 0.882 0.133
2059082 1 0.073
2059087 1 0.086
2059941 1 0
2059976 1 0
2059989 1 0
2060017 1 0
2060414 0.105 1
2061161 1 0
2061242 1 0
2061254 1 0
2061260 1 0
2061269 1 0
2061372 1 0
2061380 1 0
2061407 1 0
2061423 1 0
2061479 1 0
2061503 1 0
2061515 1 0
2061536 1 0
2061563 1 0.115
2061677 1 0.194
2061680 1 0.188
2061686 1 0.194
2061765 1 0
2061885 1 0
2061937 1 0
2061954 1 0
2061990 1 0
2062012 1 0
2062078 1 0
2062079 1 0
2062110 1 0.024
2062161 1 0.023
2062214 1 0.135
2062266 1 0
2062314 1 0
2062320 1 0
2062353 1 0
2062377 1 0.156
2062389 1 0.038
2062392 0 1
2062416 1 0
2062606 1 0
2062611 1 0
2062695 1 0.125
2062920 1 0
2062983 1 0
2063786 1 0
2063788 1 0
2066451 0 1
2066474 0 0.955
2066475 0 0.96
2066493 1 0.05
2066519 0 0.96
2066547 1 0.0476
2066550 1 0
2066768 0 0.857
2066799 0 1
2066853 0 0.957
2067218 0 1
2067259 1 0
2067700 1 0.161
2068394 0 1
2068397 0 1
2068430 0 1
2068440 0 1
2068476 0 1
2068486 0 1
2068553 0 1
2068703 0 0.952
2068772 0 0.857
2068781 0 1
2068804 0 1
2068829 0 1
2068856 0 1
2068872 0 1
2068898 0 1
2068952 0 1
2069265 0 0.968
2069411 0 1
2069452 0 1
2069509 0 1
2069926 0 0.864
2069947 0 0.833
2070208 0 1
2070668 0 1
2070669 0 1
2070679 0 1
2070819 0 1
2070845 1 0
2070911 0 0.837
2070947 0 0.818
2071109 0 1
2071261 0 1
2071415 0 1
2071530 0 1
2071598 0 1
2072128 0 1
2072403 1 0
2072454 0 0.923
2073450 0 1
2073455 0 1
2073523 0 1
2073578 0 1
2073634 0 1
2073694 0 1
2073722 0 1
2073796 1 0
2073799 0 1
2073849 0 1
2073853 0 1
2074012 1 0
2074032 0 1
2074135 0 1
2074219 0 1
2074279 1 0
2074375 1 0.111
