"subject" "species_id" "maxAbundance" "maxAbundanceMain"
"XGA" "Eubacterium_ventriosum_61474" 0.00561505350543 0.00561505350543
"XGA" "Faecalibacterium_cf_62236" 0.042177585129 0.042177585129
"XGA" "Faecalibacterium_prausnitzii_57453" 0.0659146691085 0.0659146691085
"XGA" "Faecalibacterium_prausnitzii_61481" 0.0975631282508 0.0975631282508
"XGA" "Faecalibacterium_prausnitzii_62201" 0.00157551426781 0.00157551426781
"XGA" "Fusobacterium_gonidiaformans_57045" 0.0280391169056 0.0280391169056
"XGA" "Guyana_massiliensis_60772" 0.00508791947355 0.00508791947355
"XGA" "Oscillibacter_sp_60799" 0.018542724264 0.018542724264
"XGA" "Oscillospiraceae_bacterium_54867" 0.00647830358873 0.00647830358873
"XGA" "Parabacteroides_johnsonii_55217" 0.00104024603105 0.00104024603105
"XGA" "Parabacteroides_merdae_56972" 0.0329647750887 0.0329647750887
"XGA" "Roseburia_hominis_61877" 0.00681679058579 0.00681679058579
"XGA" "Roseburia_intestinalis_56239" 0.00794918126823 0.00794918126823
"XGA" "Ruminococcus_callidus_61479" 0.0240706993099 0.0240706993099
"XGA" "Ruminococcus_lactaris_55568" 0.00759720079895 0.00759720079895
"XGA" "Ruminococcus_obeum_61472" 0.00164640533549 0.00164640533549
"XGA" "Ruminococcus_sp_55468" 0.00405549019292 0.00405549019292
"XGA" "Ruminococcus_torques_62045" 0.00285026211623 0.00285026211623
"XGA" "Subdoligranulum_sp_62068" 0.00155926468468 0.00155926468468
"XGA" "Sutterella_wadsworthensis_56828" 0.0334145159337 0.0334145159337
"XHC" "Anaerostipes_hadrus_55206" 0.00706689243694 0.00706689243694
"XHC" "Bacteroides_acidifaciens_59693" 0.00142770345807 0.00142770345807
"XHC" "Bacteroides_caccae_53434" 0.0169346509994 0.0169346509994
"XHC" "Bacteroides_cellulosilyticus_58046" 0.00367078053134 0.00367078053134
"XHC" "Bacteroides_eggerthii_54457" 0.0304953070864 0.0304953070864
"XHC" "Bacteroides_faecichinchillae_59709" 0.00104597194712 0.00104597194712
"XHC" "Bacteroides_intestinalis_61596" 0.00491429508225 0.00491429508225
"XHC" "Bacteroides_massiliensis_44749" 0.0735989229171 0.0735989229171
"XHC" "Bacteroides_nordii_55557" 0.0105685606683 0.0105685606683
"XHC" "Bacteroides_ovatus_58035" 0.017856796335 0.017856796335
"XHC" "Bacteroides_rodentium_59708" 0.0104338333247 0.0104338333247
"XHC" "Bacteroides_stercoris_56735" 0.0958392393464 0.0958392393464
"XHC" "Bacteroides_thetaiotaomicron_56941" 0.0195774374608 0.0195774374608
"XHC" "Bacteroides_uniformis_57318" 0.0410725088667 0.0410725088667
"XHC" "Bacteroides_vulgatus_57955" 0.171477364024 0.171477364024
"XHC" "Bacteroides_xylanisolvens_57185" 0.0313246338902 0.0313246338902
"XHC" "Bifidobacterium_adolescentis_56815" 0.141520813314 0.141520813314
"XHC" "Bifidobacterium_catenulatum_58257" 0.00315358940648 0.00315358940648
"XHC" "Bifidobacterium_longum_57796" 0.00794459362337 0.00794459362337
"XHC" "Bifidobacterium_pseudocatenulatum_57754" 0.0187543315658 0.0187543315658
"XHC" "Bilophila_wadsworthia_57364" 0.0102396378623 0.0102396378623
"XHC" "Blautia_wexlerae_56130" 0.012575794714 0.012575794714
"XHC" "Butyricimonas_virosa_58742" 0.00414467270869 0.00414467270869
"XHC" "Clostridiales_bacterium_61057" 0.00762248655263 0.00762248655263
"XHC" "Clostridium_leptum_61499" 0.0148131461733 0.0148131461733
"XHC" "Collinsella_aerofaciens_61484" 0.00428666624242 0.00428666624242
"XHC" "Collinsella_sp_62205" 0.00529475458577 0.00529475458577
"XHC" "Coprococcus_catus_62200" 0.00127521605148 0.00127521605148
"XHC" "Coprococcus_sp_62244" 0.169118708145 0.169118708145
"XHC" "Desulfovibrio_piger_61475" 0.0133369436135 0.0133369436135
"XHC" "Dorea_formicigenerans_56346" 0.00350246153507 0.00350246153507
"XHC" "Dorea_longicatena_61473" 0.0184822544393 0.0184822544393
"XHC" "Escherichia_coli_58110" 0.0199402495323 0.0199402495323
"XHC" "Escherichia_fergusonii_56914" 0.00193005844312 0.00193005844312
"XHC" "Eubacterium_eligens_61678" 0.148601934613 0.148601934613
"XHC" "Eubacterium_hallii_61477" 0.0015383178941 0.0015383178941
"XHC" "Eubacterium_ramulus_59802" 0.00245059400514 0.00245059400514
"XHC" "Eubacterium_rectale_56927" 0.340627903483 0.340627903483
"XHC" "Faecalibacterium_cf_62236" 0.0581003170087 0.0581003170087
"XHC" "Faecalibacterium_prausnitzii_57453" 0.0385777116247 0.0385777116247
"XHC" "Faecalibacterium_prausnitzii_61481" 0.0239701815094 0.0239701815094
"XHC" "Faecalibacterium_prausnitzii_62201" 0.107361393051 0.107361393051
"XHC" "Fusobacterium_mortiferum_61584" 0.0169378124295 0.0169378124295
"XHC" "Guyana_massiliensis_60772" 0.0178231494096 0.0178231494096
"XHC" "Haemophilus_parainfluenzae_57123" 0.00588301041395 0.00588301041395
"XHC" "Haemophilus_parainfluenzae_62356" 0.00585141671291 0.00585141671291
"XHC" "Haemophilus_parainfluenzae_62468" 0.00462587842867 0.00462587842867
"XHC" "Lachnospiraceae_bacterium_51870" 0.00812404238669 0.00812404238669
"XHC" "Megamonas_hypermegale_57114" 0.00787456385493 0.00787456385493
"XHC" "Oscillibacter_sp_60799" 0.00693845512826 0.00693845512826
"XHC" "Oscillospiraceae_bacterium_54867" 0.0021409015899 0.0021409015899
"XHC" "Parabacteroides_distasonis_56985" 0.0114491421561 0.0114491421561
"XHC" "Parabacteroides_goldsteinii_56831" 0.00272138638649 0.00272138638649
"XHC" "Parabacteroides_johnsonii_55217" 0.00680375092386 0.00680375092386
"XHC" "Phascolarctobacterium_sp_59817" 0.00328409663022 0.00328409663022
"XHC" "Phascolarctobacterium_sp_59818" 0.012572535399 0.012572535399
"XHC" "Roseburia_hominis_61877" 0.0116929011527 0.0116929011527
"XHC" "Roseburia_intestinalis_56239" 0.0319043366786 0.0319043366786
"XHC" "Roseburia_inulinivorans_61943" 0.0545409529617 0.0545409529617
"XHC" "Ruminococcus_bicirculans_59300" 0.0600665455036 0.0600665455036
"XHC" "Ruminococcus_callidus_61479" 0.00274342739795 0.00274342739795
"XHC" "Ruminococcus_torques_62045" 0.0287778486196 0.0287778486196
"XHC" "Streptococcus_salivarius_58037" 0.00351865946903 0.00351865946903
"XIA" "Adlercreutzia_equolifaciens_60310" 0.00279397111422 0.00279397111422
"XIA" "Alistipes_putredinis_61533" 0.0536178724246 0.0536178724246
"XIA" "Alistipes_shahii_62199" 0.022859194415 0.022859194415
"XIA" "Anaerostipes_hadrus_55206" 0.022449780544 0.022449780544
"XIA" "Bacteroidales_bacterium_58650" 0.0177206399776 0.0177206399776
"XIA" "Bacteroides_eggerthii_54457" 0.0449948101809 0.0449948101809
"XIA" "Bacteroides_ovatus_58035" 0.0168068164347 0.0168068164347
"XIA" "Bacteroides_plebeius_61623" 0.17123042987 0.17123042987
"XIA" "Bacteroides_rodentium_59708" 0.0157098578074 0.0157098578074
"XIA" "Bacteroides_stercoris_56735" 0.0387598416164 0.0387598416164
"XIA" "Bacteroides_thetaiotaomicron_56941" 0.00615795946782 0.00615795946782
"XIA" "Bacteroides_uniformis_57318" 0.057426379464 0.057426379464
"XIA" "Bacteroides_vulgatus_57955" 0.0623288804013 0.0623288804013
"XIA" "Bacteroides_xylanisolvens_57185" 0.00596583837669 0.00596583837669
"XIA" "Barnesiella_intestinihominis_62208" 0.0101965397817 0.0101965397817
"XIA" "Bifidobacterium_adolescentis_56815" 0.0503528596507 0.0503528596507
"XIA" "Bifidobacterium_longum_57796" 0.0868210262286 0.0868210262286
"XIA" "Bilophila_wadsworthia_57364" 0.00344560474372 0.00344560474372
"XIA" "Blautia_wexlerae_56130" 0.0270057522181 0.0270057522181
"XIA" "Burkholderiales_bacterium_56577" 0.00720733579122 0.00720733579122
"XIA" "Butyricimonas_virosa_58742" 0.00265042046119 0.00265042046119
"XIA" "Catenibacterium_mitsuokai_61547" 0.0193050708635 0.0193050708635
"XIA" "Clostridiales_bacterium_61057" 0.00552577125702 0.00552577125702
"XIA" "Clostridium_bartlettii_61535" 0.00470108354289 0.00470108354289
"XIA" "Clostridium_spiroforme_61500" 0.00107657906103 0.00107657906103
"XIA" "Collinsella_aerofaciens_61484" 0.00634685158071 0.00634685158071
"XIA" "Collinsella_sp_62205" 0.013709327687 0.013709327687
"XIA" "Coprococcus_catus_62200" 0.00277422215334 0.00277422215334
"XIA" "Coprococcus_comes_61587" 0.00757096206471 0.00757096206471
"XIA" "Dorea_formicigenerans_56346" 0.0037033917258 0.0037033917258
"XIA" "Dorea_longicatena_59913" 0.00267036937015 0.00267036937015
"XIA" "Dorea_longicatena_61473" 0.0143654905623 0.0143654905623
"XIA" "Eubacterium_eligens_61678" 0.0445306745492 0.0445306745492
"XIA" "Eubacterium_hallii_61477" 0.00906884627691 0.00906884627691
"XIA" "Eubacterium_ramulus_59802" 0.00554628168297 0.00554628168297
"XIA" "Eubacterium_rectale_56927" 0.315554408086 0.315554408086
"XIA" "Eubacterium_ventriosum_61474" 0.0120593544942 0.0120593544942
"XIA" "Faecalibacterium_cf_62236" 0.0304045192482 0.0304045192482
"XIA" "Faecalibacterium_prausnitzii_57453" 0.0704145435348 0.0704145435348
"XIA" "Faecalibacterium_prausnitzii_61481" 0.0447359320975 0.0447359320975
"XIA" "Faecalibacterium_prausnitzii_62201" 0.0220720384337 0.0220720384337
"XIA" "Guyana_massiliensis_60772" 0.00546083193825 0.00546083193825
"XIA" "Haemophilus_parainfluenzae_57123" 0.00290974669048 0.00290974669048
"XIA" "Haemophilus_parainfluenzae_62356" 0.00637588567163 0.00637588567163
"XIA" "Haemophilus_parainfluenzae_62468" 0.00544167718373 0.00544167718373
"XIA" "Lactobacillus_ruminis_57020" 0.0404737010997 0.0404737010997
"XIA" "Oscillibacter_sp_60799" 0.0217362785103 0.0217362785103
"XIA" "Parabacteroides_distasonis_56985" 0.00304150159705 0.00304150159705
"XIA" "Parabacteroides_merdae_56972" 0.01317208937 0.01317208937
"XIA" "Phascolarctobacterium_succinatutens_59819" 0.00385699357668 0.00385699357668
"XIA" "Phascolarctobacterium_succinatutens_61948" 0.00741314003583 0.00741314003583
"XIA" "Roseburia_hominis_61877" 0.0011580952093 0.0011580952093
"XIA" "Roseburia_intestinalis_56239" 0.0246193859683 0.0246193859683
"XIA" "Roseburia_inulinivorans_61943" 0.0190240813576 0.0190240813576
"XIA" "Ruminococcus_bicirculans_59300" 0.0682477757371 0.0682477757371
"XIA" "Ruminococcus_bromii_62047" 0.0726701378374 0.0726701378374
"XIA" "Ruminococcus_lactaris_55568" 0.00742380108761 0.00742380108761
"XIA" "Ruminococcus_obeum_61472" 0.00701901358286 0.00701901358286
"XIA" "Ruminococcus_sp_55468" 0.00810638428827 0.00810638428827
"XIA" "Ruminococcus_torques_62045" 0.00482709043642 0.00482709043642
"XIA" "Streptococcus_salivarius_58022" 0.00255308366183 0.00255308366183
"XIA" "Streptococcus_salivarius_58037" 0.00486919934946 0.00486919934946
"XIA" "Streptococcus_thermophilus_54772" 0.00489143111422 0.00489143111422
"XIA" "Veillonella_atypica_58169" 0.00169909231643 0.00169909231643
"XIC" "Alistipes_finegoldii_56071" 0.00859214077513 0.00859214077513
"XIC" "Alistipes_indistinctus_62207" 0.00847684998028 0.00847684998028
"XIC" "Alistipes_onderdonkii_55464" 0.00435580648482 0.00435580648482
"XIC" "Alistipes_putredinis_61533" 0.0849449837349 0.0849449837349
"XIC" "Alistipes_shahii_62199" 0.0207404025542 0.0207404025542
"XIC" "Alistipes_sp_59510" 0.00249804082129 0.00249804082129
"XIC" "Anaerostipes_hadrus_55206" 0.00253065015303 0.00253065015303
"XIC" "Bacteroidales_bacterium_58650" 0.00461633283751 0.00461633283751
"XIC" "Bacteroides_caccae_53434" 0.0173475619339 0.0173475619339
"XIC" "Bacteroides_faecis_58503" 0.0158070895091 0.0158070895091
"XIC" "Bacteroides_finegoldii_57739" 0.00513136248764 0.00513136248764
"XIC" "Bacteroides_massiliensis_44749" 0.0475477969255 0.0475477969255
"XIC" "Bacteroides_nordii_55557" 0.00614762436203 0.00614762436203
"XIC" "Bacteroides_ovatus_58035" 0.00801903049018 0.00801903049018
"XIC" "Bacteroides_plebeius_61623" 0.00239414529649 0.00239414529649
"XIC" "Bacteroides_rodentium_59708" 0.00524958220166 0.00524958220166
"XIC" "Bacteroides_stercoris_56735" 0.0128834553317 0.0128834553317
"XIC" "Bacteroides_uniformis_57318" 0.0162531176702 0.0162531176702
"XIC" "Bacteroides_vulgatus_57955" 0.080060425629 0.080060425629
"XIC" "Bacteroides_xylanisolvens_57185" 0.00779957907498 0.00779957907498
"XIC" "Barnesiella_intestinihominis_62208" 0.0334842014434 0.0334842014434
"XIC" "Bifidobacterium_longum_57796" 0.00161508772188 0.00161508772188
"XIC" "Blautia_wexlerae_56130" 0.0108397240315 0.0108397240315
"XIC" "Butyricimonas_virosa_58742" 0.00802821262923 0.00802821262923
"XIC" "Catenibacterium_mitsuokai_61547" 0.00182105922775 0.00182105922775
"XIC" "Clostridiales_bacterium_61057" 0.00415531517729 0.00415531517729
"XIC" "Clostridium_bartlettii_61535" 0.00400146728093 0.00400146728093
"XIC" "Clostridium_leptum_61499" 0.0070201062756 0.0070201062756
"XIC" "Collinsella_aerofaciens_61484" 0.0092627104943 0.0092627104943
"XIC" "Collinsella_sp_62205" 0.0175652378016 0.0175652378016
"XIC" "Coprococcus_catus_62200" 0.00142794250946 0.00142794250946
"XIC" "Coprococcus_comes_61587" 0.00616732853789 0.00616732853789
"XIC" "Desulfovibrio_piger_61475" 0.00460225583059 0.00460225583059
"XIC" "Dorea_formicigenerans_56346" 0.0157189271115 0.0157189271115
"XIC" "Dorea_longicatena_59913" 0.00690831552776 0.00690831552776
"XIC" "Dorea_longicatena_61473" 0.00365525471457 0.00365525471457
"XIC" "Eubacterium_eligens_61678" 0.0170851939406 0.0170851939406
"XIC" "Eubacterium_hallii_61477" 0.00584506002229 0.00584506002229
"XIC" "Eubacterium_ramulus_59802" 0.00314894762512 0.00314894762512
"XIC" "Eubacterium_rectale_56927" 0.374630924457 0.374630924457
"XIC" "Eubacterium_siraeum_57634" 0.0120968991151 0.0120968991151
"XIC" "Eubacterium_ventriosum_61474" 0.00541929153537 0.00541929153537
"XIC" "Faecalibacterium_cf_62236" 0.0156561383341 0.0156561383341
"XIC" "Faecalibacterium_prausnitzii_57453" 0.0855101165309 0.0855101165309
"XIC" "Faecalibacterium_prausnitzii_61481" 0.0456681471199 0.0456681471199
"XIC" "Faecalibacterium_prausnitzii_62201" 0.00266242210623 0.00266242210623
"XIC" "Guyana_massiliensis_60772" 0.0189816136024 0.0189816136024
"XIC" "Lachnospiraceae_bacterium_51870" 0.0233634458343 0.0233634458343
"XIC" "Odoribacter_splanchnicus_62174" 0.0138201187253 0.0138201187253
"XIC" "Oscillibacter_sp_60799" 0.0223785408526 0.0223785408526
"XIC" "Oscillospiraceae_bacterium_54867" 0.00207040534142 0.00207040534142
"XIC" "Parabacteroides_distasonis_56985" 0.00646441100621 0.00646441100621
"XIC" "Parabacteroides_merdae_56972" 0.0112970099936 0.0112970099936
"XIC" "Paraprevotella_clara_33712" 0.0155798842617 0.0155798842617
"XIC" "Paraprevotella_xylaniphila_62280" 0.00165586391073 0.00165586391073
"XIC" "Phascolarctobacterium_succinatutens_59819" 0.00462416176357 0.00462416176357
"XIC" "Phascolarctobacterium_succinatutens_61948" 0.00789105606277 0.00789105606277
"XIC" "Prevotella_copri_61740" 0.540243639259 0.540243639259
"XIC" "Roseburia_intestinalis_56239" 0.0126512188439 0.0126512188439
"XIC" "Roseburia_inulinivorans_61943" 0.0223031249402 0.0223031249402
"XIC" "Ruminococcus_lactaris_55568" 0.0159382527717 0.0159382527717
"XIC" "Ruminococcus_obeum_61472" 0.00206436732421 0.00206436732421
"XIC" "Ruminococcus_sp_55468" 0.00204636539221 0.00204636539221
"XIC" "Ruminococcus_torques_62045" 0.0289492390656 0.0289492390656
"XIC" "Subdoligranulum_sp_62068" 0.00178687267926 0.00178687267926
"XIC" "Sutterella_wadsworthensis_56828" 0.00320531117544 0.00320531117544
"XIC" "Sutterella_wadsworthensis_62218" 0.0303023066271 0.0303023066271
"XJA" "Alistipes_shahii_62199" 0.0153660347145 0.0153660347145
"XJA" "Anaerostipes_hadrus_55206" 0.0133581268621 0.0133581268621
"XJA" "Bacteroides_ovatus_58035" 0.0194449296121 0.0194449296121
"XJA" "Bacteroides_vulgatus_57955" 0.00685037038857 0.00685037038857
"XJA" "Bacteroides_xylanisolvens_57185" 0.00224063107901 0.00224063107901
"XJA" "Bifidobacterium_adolescentis_56815" 0.0310696049632 0.0310696049632
"XJA" "Bifidobacterium_animalis_58116" 0.0197278520966 0.0197278520966
"XJA" "Bifidobacterium_catenulatum_58257" 0.00217195876867 0.00217195876867
"XJA" "Bilophila_wadsworthia_57364" 0.00866144709161 0.00866144709161
"XJA" "Blautia_wexlerae_56130" 0.0123683549567 0.0123683549567
"XJA" "Burkholderiales_bacterium_56577" 0.0227770639707 0.0227770639707
"XJA" "Catenibacterium_mitsuokai_61547" 0.0232640134073 0.0232640134073
"XJA" "Clostridiales_bacterium_61057" 0.0155688505244 0.0155688505244
"XJA" "Clostridium_sp_61482" 0.0542519547953 0.0542519547953
"XJA" "Collinsella_sp_60729" 0.00253097954809 0.00253097954809
"XJA" "Collinsella_sp_62205" 0.00192112912805 0.00192112912805
"XJA" "Coprococcus_catus_62200" 0.00599036220957 0.00599036220957
"XJA" "Coprococcus_comes_61587" 0.00600635457156 0.00600635457156
"XJA" "Dorea_formicigenerans_56346" 0.0069847706789 0.0069847706789
"XJA" "Dorea_longicatena_59913" 0.00603971816801 0.00603971816801
"XJA" "Dorea_longicatena_61473" 0.071146824105 0.071146824105
"XJA" "Eggerthella_lenta_56463" 0.00232336909926 0.00232336909926
"XJA" "Eubacterium_biforme_61684" 0.00258551409743 0.00258551409743
"XJA" "Eubacterium_eligens_61678" 0.0147768563154 0.0147768563154
"XJA" "Eubacterium_hallii_61477" 0.0207826778323 0.0207826778323
"XJA" "Eubacterium_ramulus_59802" 0.00664325636224 0.00664325636224
"XJA" "Eubacterium_rectale_56927" 0.36108021087 0.36108021087
"XJA" "Eubacterium_siraeum_57634" 0.0624855176331 0.0624855176331
"XJA" "Faecalibacterium_cf_62236" 0.0589753646022 0.0589753646022
"XJA" "Faecalibacterium_prausnitzii_57453" 0.0147665521799 0.0147665521799
"XJA" "Faecalibacterium_prausnitzii_61481" 0.0184942624357 0.0184942624357
"XJA" "Faecalibacterium_prausnitzii_62201" 0.00315786965149 0.00315786965149
"XJA" "Haemophilus_parainfluenzae_57123" 0.00344241963451 0.00344241963451
"XJA" "Haemophilus_parainfluenzae_62356" 0.00291921941372 0.00291921941372
"XJA" "Lactobacillus_acidophilus_51143" 0.00203434996994 0.00203434996994
"XJA" "Odoribacter_splanchnicus_62174" 0.00132656139817 0.00132656139817
"XJA" "Oscillibacter_sp_60799" 0.0434222250186 0.0434222250186
"XJA" "Parabacteroides_johnsonii_55217" 0.00189893369354 0.00189893369354
"XJA" "Parabacteroides_merdae_56972" 0.00179330521117 0.00179330521117
"XJA" "Prevotella_copri_61740" 0.590874541108 0.590874541108
"XJA" "Prevotella_stercorea_58308" 0.00755020229138 0.00755020229138
"XJA" "Roseburia_hominis_61877" 0.00402696574488 0.00402696574488
"XJA" "Roseburia_intestinalis_56239" 0.00152669075586 0.00152669075586
"XJA" "Roseburia_inulinivorans_61943" 0.00209990548671 0.00209990548671
"XJA" "Ruminococcus_bromii_62047" 0.0315478261446 0.0315478261446
"XJA" "Ruminococcus_obeum_61472" 0.00256511483664 0.00256511483664
"XJA" "Ruminococcus_obeum_62046" 0.00388639340678 0.00388639340678
"XJA" "Ruminococcus_sp_55468" 0.00625124694595 0.00625124694595
"XJA" "Ruminococcus_sp_58571" 0.00364953455105 0.00364953455105
"XJA" "Ruminococcus_torques_62045" 0.0203327077116 0.0203327077116
"XJA" "Streptococcus_thermophilus_54772" 0.00427452750234 0.00427452750234
"XKA" "Anaerostipes_hadrus_55206" 0.0366408536612 0.0366408536612
"XKA" "Bacteroides_acidifaciens_59693" 0.00163387380881 0.00163387380881
"XKA" "Bacteroides_finegoldii_57739" 0.013771887698 0.013771887698
"XKA" "Bacteroides_fragilis_54507" 0.354176712151 0.354176712151
"XKA" "Bacteroides_ovatus_58035" 0.255931024725 0.255931024725
"XKA" "Bacteroides_thetaiotaomicron_56941" 0.0989811315543 0.0989811315543
"XKA" "Bacteroides_vulgatus_57955" 0.736948964426 0.736948964426
"XKA" "Bacteroides_xylanisolvens_57185" 0.0176684140879 0.0176684140879
"XKA" "Bifidobacterium_adolescentis_56815" 0.00713993908742 0.00713993908742
"XKA" "Bifidobacterium_bifidum_55065" 0.0127578220471 0.0127578220471
"XKA" "Bifidobacterium_catenulatum_58257" 0.00122740703697 0.00122740703697
"XKA" "Bifidobacterium_longum_57796" 0.0262218563033 0.0262218563033
"XKA" "Bifidobacterium_pseudocatenulatum_57754" 0.00746631786884 0.00746631786884
"XKA" "Bilophila_wadsworthia_57364" 0.055124960893 0.055124960893
"XKA" "Blautia_hansenii_56031" 0.00164653637557 0.00164653637557
"XKA" "Blautia_wexlerae_56130" 0.0511410339821 0.0511410339821
"XKA" "Butyricicoccus_pullicaecorum_59455" 0.00445278763867 0.00445278763867
"XKA" "Clostridiales_bacterium_43336" 0.00152388560952 0.00152388560952
"XKA" "Clostridiales_bacterium_52743" 0.00982516737655 0.00982516737655
"XKA" "Clostridiales_bacterium_52957" 0.00174388234926 0.00174388234926
"XKA" "Clostridiales_bacterium_56470" 0.0258121977247 0.0258121977247
"XKA" "Clostridium_bartlettii_61535" 0.00164850710655 0.00164850710655
"XKA" "Clostridium_bolteae_57158" 0.0380983277705 0.0380983277705
"XKA" "Clostridium_clostridioforme_51842" 0.00377986844028 0.00377986844028
"XKA" "Clostridium_clostridioforme_59912" 0.00203077147607 0.00203077147607
"XKA" "Clostridium_hathewayi_55515" 0.00539881770089 0.00539881770089
"XKA" "Clostridium_hathewayi_61827" 0.00315983048826 0.00315983048826
"XKA" "Clostridium_symbiosum_54029" 0.00325945978782 0.00325945978782
"XKA" "Coprococcus_catus_62200" 0.00651008649631 0.00651008649631
"XKA" "Dialister_invisus_61905" 0.0249274523329 0.0249274523329
"XKA" "Dorea_formicigenerans_56346" 0.00324878419684 0.00324878419684
"XKA" "Eggerthella_lenta_56463" 0.013178877815 0.013178877815
"XKA" "Escherichia_albertii_56276" 0.00201958308071 0.00201958308071
"XKA" "Escherichia_coli_57907" 0.00202294591911 0.00202294591911
"XKA" "Escherichia_coli_58110" 0.0386051852264 0.0386051852264
"XKA" "Escherichia_fergusonii_56914" 0.00824764628929 0.00824764628929
"XKA" "Eubacterium_rectale_56927" 0.0381012373455 0.0381012373455
"XKA" "Eubacterium_ventriosum_61474" 0.00919598444617 0.00919598444617
"XKA" "Faecalibacterium_prausnitzii_57453" 0.070837391924 0.070837391924
"XKA" "Lachnospiraceae_bacterium_51870" 0.00346629311849 0.00346629311849
"XKA" "Lachnospiraceae_bacterium_56275" 0.00244631425509 0.00244631425509
"XKA" "Ruminococcaceae_bacterium_61777" 0.0125523011595 0.0125523011595
"XKA" "Ruminococcus_bicirculans_59300" 0.0288475903736 0.0288475903736
"XKA" "Ruminococcus_gnavus_57638" 0.0115517237714 0.0115517237714
"XLA" "Adlercreutzia_equolifaciens_60310" 0.00510995855613 0.00510995855613
"XLA" "Akkermansia_muciniphila_55290" 0.0652943575555 0.0652943575555
"XLA" "Alistipes_finegoldii_56071" 0.0112493237367 0.0112493237367
"XLA" "Alistipes_indistinctus_62207" 0.00504298335671 0.00504298335671
"XLA" "Alistipes_onderdonkii_55464" 0.0272213575108 0.0272213575108
"XLA" "Alistipes_putredinis_61533" 0.0676665715054 0.0676665715054
"XLA" "Anaerostipes_hadrus_55206" 0.0132107428428 0.0132107428428
"XLA" "Bacteroidales_bacterium_58650" 0.0230250623114 0.0230250623114
"XLA" "Bacteroides_acidifaciens_59693" 0.00147390887445 0.00147390887445
"XLA" "Bacteroides_finegoldii_57739" 0.00554329611509 0.00554329611509
"XLA" "Bacteroides_fragilis_54507" 0.00987411388686 0.00987411388686
"XLA" "Bacteroides_massiliensis_44749" 0.0605108622441 0.0605108622441
"XLA" "Bacteroides_ovatus_58035" 0.108640098554 0.108640098554
"XLA" "Bacteroides_rodentium_59708" 0.0213984395412 0.0213984395412
"XLA" "Bacteroides_uniformis_57318" 0.0603458299915 0.0603458299915
"XLA" "Bacteroides_vulgatus_57955" 0.285770463656 0.285770463656
"XLA" "Bacteroides_xylanisolvens_57185" 0.0203904466208 0.0203904466208
"XLA" "Barnesiella_intestinihominis_62208" 0.0288758205224 0.0288758205224
"XLA" "Bifidobacterium_bifidum_55065" 0.0296761736455 0.0296761736455
"XLA" "Bifidobacterium_longum_57796" 0.0669558965347 0.0669558965347
"XLA" "Bilophila_wadsworthia_57364" 0.010778347338 0.010778347338
"XLA" "Blautia_wexlerae_56130" 0.0758174902415 0.0758174902415
"XLA" "Burkholderiales_bacterium_56577" 0.0211204288304 0.0211204288304
"XLA" "Clostridiales_bacterium_56470" 0.0243860192584 0.0243860192584
"XLA" "Clostridiales_bacterium_58120" 0.00191796805916 0.00191796805916
"XLA" "Clostridiales_bacterium_59663" 0.00233092672861 0.00233092672861
"XLA" "Clostridiales_bacterium_61057" 0.00400990738223 0.00400990738223
"XLA" "Clostridium_bartlettii_61535" 0.00323845694484 0.00323845694484
"XLA" "Clostridium_bolteae_57158" 0.00198305288173 0.00198305288173
"XLA" "Clostridium_sp_60782" 0.00176634255157 0.00176634255157
"XLA" "Collinsella_aerofaciens_61484" 0.00904544478654 0.00904544478654
"XLA" "Collinsella_sp_62205" 0.0225811742599 0.0225811742599
"XLA" "Coprobacter_fastidiosus_56550" 0.00182310663909 0.00182310663909
"XLA" "Coprococcus_comes_61587" 0.0189985611387 0.0189985611387
"XLA" "Eggerthella_lenta_56463" 0.00261796356501 0.00261796356501
"XLA" "Enterobacter_cloacae_55011" 0.00471857957821 0.00471857957821
"XLA" "Eubacterium_eligens_61678" 0.0702149626967 0.0702149626967
"XLA" "Eubacterium_hallii_61477" 0.0105397793996 0.0105397793996
"XLA" "Eubacterium_rectale_56927" 0.328880604966 0.328880604966
"XLA" "Eubacterium_ventriosum_61474" 0.00336812105861 0.00336812105861
"XLA" "Faecalibacterium_cf_62236" 0.0991498944333 0.0991498944333
"XLA" "Faecalibacterium_prausnitzii_57453" 0.0107872736016 0.0107872736016
"XLA" "Holdemania_filiformis_61753" 0.00174167566871 0.00174167566871
"XLA" "Intestinimonas_butyriciproducens_60001" 0.00275147396443 0.00275147396443
"XLA" "Klebsiella_pneumoniae_54788" 0.00716760856299 0.00716760856299
"XLA" "Lachnospiraceae_bacterium_56275" 0.00166933463775 0.00166933463775
"XLA" "Odoribacter_splanchnicus_62174" 0.0128746398416 0.0128746398416
"XLA" "Oscillospiraceae_bacterium_54867" 0.0127529015907 0.0127529015907
"XLA" "Parabacteroides_distasonis_56985" 0.0261350071117 0.0261350071117
"XLA" "Phascolarctobacterium_sp_59817" 0.03038097338 0.03038097338
"XLA" "Ruminococcus_bromii_62047" 0.132574322184 0.132574322184
"XLA" "Ruminococcus_gnavus_57638" 0.0135518743233 0.0135518743233
"XLA" "Ruminococcus_obeum_61472" 0.0268998154342 0.0268998154342
"XLA" "Ruminococcus_sp_55468" 0.0333151006811 0.0333151006811
"XLA" "Streptococcus_salivarius_58022" 0.00316476121128 0.00316476121128
