sample alphaStat value type
XCB-695 Fisher 15.3614136651361 filtSample
XCB-695 ShannonEffectiveSpecies 23.3638570117245 filtSample
XCB-804 Observed 82 filtSample
XCB-804 Chao1 100.2 filtSample
XCB-804 se.chao1 13.1531323652567 filtSample
XCB-804 ACE 95.8408064516129 filtSample
XCB-804 se.ACE 4.57055764587435 filtSample
XCB-804 Shannon 2.9626872163709 filtSample
XCB-804 Simpson 0.916972108290029 filtSample
XCB-804 InvSimpson 12.0441453998754 filtSample
XCB-804 Fisher 10.8435380924416 filtSample
XCB-804 ShannonEffectiveSpecies 19.3498993201823 filtSample
XDA-001 Observed 126 filtSample
XDA-001 Chao1 145.25 filtSample
XDA-001 se.chao1 10.8689758493749 filtSample
XDA-001 ACE 148.9942256408 filtSample
XDA-001 se.ACE 5.84913867487054 filtSample
XDA-001 Shannon 2.24484475096714 filtSample
XDA-001 Simpson 0.725077616943518 filtSample
XDA-001 InvSimpson 3.63739026587207 filtSample
XDA-001 Fisher 14.4077598894897 filtSample
XDA-001 ShannonEffectiveSpecies 9.43895005483718 filtSample
XDA-008 Observed 97 filtSample
XDA-008 Chao1 108.375 filtSample
XDA-008 se.chao1 8.0836630103667 filtSample
XDA-008 ACE 110.156796656221 filtSample
XDA-008 se.ACE 5.13459044050018 filtSample
XDA-008 Shannon 2.21639163992159 filtSample
XDA-008 Simpson 0.714676001953119 filtSample
XDA-008 InvSimpson 3.50478756377055 filtSample
XDA-008 Fisher 12.9949121422678 filtSample
XDA-008 ShannonEffectiveSpecies 9.17416736965811 filtSample
XDA-022 Observed 105 filtSample
XDA-022 Chao1 135.666666666667 filtSample
XDA-022 se.chao1 16.9414886478913 filtSample
XDA-022 ACE 139.821862255243 filtSample
XDA-022 se.ACE 6.02634956272132 filtSample
XDA-022 Shannon 2.530937244346 filtSample
XDA-022 Simpson 0.789875820883376 filtSample
XDA-022 InvSimpson 4.75909057303193 filtSample
XDA-022 Fisher 14.7217958565693 filtSample
XDA-022 ShannonEffectiveSpecies 12.5652773547094 filtSample
XDA-023 Observed 95 filtSample
XDA-023 Chao1 110.166666666667 filtSample
XDA-023 se.chao1 10.8566143785421 filtSample
XDA-023 ACE 105.534823580977 filtSample
XDA-023 se.ACE 4.73687007895153 filtSample
XDA-023 Shannon 2.68189973569161 filtSample
XDA-023 Simpson 0.811938685530484 filtSample
XDA-023 InvSimpson 5.31741471030765 filtSample
XDA-023 Fisher 13.8127536551399 filtSample
XDA-023 ShannonEffectiveSpecies 14.612827453624 filtSample
XDA-024 Observed 95 filtSample
XDA-024 Chao1 108.909090909091 filtSample
XDA-024 se.chao1 8.68422582442122 filtSample
XDA-024 ACE 114.260545747958 filtSample
XDA-024 se.ACE 5.38482461993689 filtSample
XDA-024 Shannon 3.13590166960041 filtSample
XDA-024 Simpson 0.909035498864022 filtSample
XDA-024 InvSimpson 10.9932994466176 filtSample
XDA-024 Fisher 15.4830317251537 filtSample
XDA-024 ShannonEffectiveSpecies 23.009373343911 filtSample
XDA-025 Observed 100 filtSample
XDA-025 Chao1 112.363636363636 filtSample
XDA-025 se.chao1 7.95076330314791 filtSample
XDA-025 ACE 119.757552194134 filtSample
XDA-025 se.ACE 5.07665466990416 filtSample
XDA-025 Shannon 3.06761280637883 filtSample
XDA-025 Simpson 0.907096140702775 filtSample
XDA-025 InvSimpson 10.7638154923223 filtSample
XDA-025 Fisher 13.9164867217641 filtSample
XDA-025 ShannonEffectiveSpecies 21.4905393138847 filtSample
XDA-026 Observed 100 filtSample
XDA-026 Chao1 115.166666666667 filtSample
XDA-026 se.chao1 10.856862099024 filtSample
XDA-026 ACE 111.531299150676 filtSample
XDA-026 se.ACE 4.99112266751402 filtSample
XDA-026 Shannon 2.79462779435026 filtSample
XDA-026 Simpson 0.859264261732923 filtSample
XDA-026 InvSimpson 7.10551571557669 filtSample
XDA-026 Fisher 13.4638234473816 filtSample
XDA-026 ShannonEffectiveSpecies 16.3565396235651 filtSample
XDA-027 Observed 98 filtSample
XDA-027 Chao1 108.5 filtSample
XDA-027 se.chao1 7.20625688196361 filtSample
XDA-027 ACE 111.548658915005 filtSample
XDA-027 se.ACE 4.98069589481829 filtSample
XDA-027 Shannon 2.6664442104016 filtSample
XDA-027 Simpson 0.847984049009969 filtSample
XDA-027 InvSimpson 6.57825704136519 filtSample
XDA-027 Fisher 13.5113648179507 filtSample
XDA-027 ShannonEffectiveSpecies 14.3887148793266 filtSample
XDA-028 Observed 90 filtSample
XDA-028 Chao1 102 filtSample
XDA-028 se.chao1 7.95994876326007 filtSample
XDA-028 ACE 111.069891281744 filtSample
XDA-028 se.ACE 5.16032367021089 filtSample
XDA-028 Shannon 2.65238755693212 filtSample
XDA-028 Simpson 0.841944621623898 filtSample
XDA-028 InvSimpson 6.32689637185546 filtSample
XDA-028 Fisher 12.7746668786307 filtSample
XDA-028 ShannonEffectiveSpecies 14.1878725926264 filtSample
XDA-029 Observed 126 filtSample
XDA-029 Chao1 139.125 filtSample
XDA-029 se.chao1 7.59451451463982 filtSample
XDA-029 ACE 146.863461455082 filtSample
XDA-029 se.ACE 5.66780150737462 filtSample
XDA-029 Shannon 2.2916818014482 filtSample
XDA-029 Simpson 0.753877459500108 filtSample
XDA-029 InvSimpson 4.06301673129544 filtSample
XDA-029 Fisher 14.6595308066486 filtSample
XDA-029 ShannonEffectiveSpecies 9.8915593389125 filtSample
XDA-030 Observed 107 filtSample
XDA-030 Chao1 121 filtSample
XDA-030 se.chao1 8.08683134105438 filtSample
XDA-030 ACE 130.08289652379 filtSample
XDA-030 se.ACE 5.76284130479006 filtSample
XDA-030 Shannon 3.01886423658586 filtSample
XDA-030 Simpson 0.900356347191481 filtSample
XDA-030 InvSimpson 10.0357621565887 filtSample
XDA-030 Fisher 15.5976156840549 filtSample
XDA-030 ShannonEffectiveSpecies 20.4680316362457 filtSample
XDA-031 Observed 96 filtSample
XDA-031 Chao1 109.333333333333 filtSample
XDA-031 se.chao1 8.8485610329047 filtSample
XDA-031 ACE 114.165010979818 filtSample
XDA-031 se.ACE 5.4552102204716 filtSample
XDA-031 Shannon 3.3938227705675 filtSample
XDA-031 Simpson 0.944962722644177 filtSample
XDA-031 InvSimpson 18.1695034355511 filtSample
XDA-031 Fisher 15.177699515438 filtSample
XDA-031 ShannonEffectiveSpecies 29.7795754388471 filtSample
XDA-032 Observed 51 filtSample
XDA-032 Chao1 56.5 filtSample
XDA-032 se.chao1 4.33766553641488 filtSample
XDA-032 ACE 64.3224299065421 filtSample
XDA-032 se.ACE 4.23755202912732 filtSample
XDA-032 Shannon 1.30662523394358 filtSample
XDA-032 Simpson 0.512742340376494 filtSample
XDA-032 InvSimpson 2.05230226811145 filtSample
XDA-032 Fisher 7.59045646715435 filtSample
XDA-032 ShannonEffectiveSpecies 3.69368732413702 filtSample
XDA-033 Observed 53 filtSample
XDA-033 Chao1 88 filtSample
XDA-033 se.chao1 25.5999662148609 filtSample
XDA-033 ACE 73.0696200178465 filtSample
XDA-033 se.ACE 4.43124166107907 filtSample
XDA-033 Shannon 1.68896072019547 filtSample
XDA-033 Simpson 0.690296857368416 filtSample
XDA-033 InvSimpson 3.22889845903042 filtSample
XDA-033 Fisher 7.35706798616344 filtSample
XDA-033 ShannonEffectiveSpecies 5.41385127406705 filtSample
XDA-034 Observed 47 filtSample
XDA-034 Chao1 60.75 filtSample
XDA-034 se.chao1 11.1631024634768 filtSample
XDA-034 ACE 61.780600825348 filtSample
XDA-034 se.ACE 3.98638381703074 filtSample
XDA-034 Shannon 1.90864750565456 filtSample
XDA-034 Simpson 0.740833896538436 filtSample
XDA-034 InvSimpson 3.8585292854407 filtSample
XDA-034 Fisher 6.80447969745756 filtSample
XDA-034 ShannonEffectiveSpecies 6.74396145784669 filtSample
XDA-035 Observed 42 filtSample
XDA-035 Chao1 52.5 filtSample
XDA-035 se.chao1 10.5388171379271 filtSample
XDA-035 ACE 48.5151601088511 filtSample
XDA-035 se.ACE 3.23129675961791 filtSample
XDA-035 Shannon 2.16393831731904 filtSample
XDA-035 Simpson 0.813317316966951 filtSample
XDA-035 InvSimpson 5.35668324320668 filtSample
XDA-035 Fisher 5.72395140199352 filtSample
XDA-035 ShannonEffectiveSpecies 8.70535468460645 filtSample
XDA-036 Observed 79 filtSample
XDA-036 Chao1 106.2 filtSample
XDA-036 se.chao1 18.1720765489719 filtSample
XDA-036 ACE 103.411408004959 filtSample
XDA-036 se.ACE 5.06999697209389 filtSample
XDA-036 Shannon 2.23060709974242 filtSample
XDA-036 Simpson 0.837787581645095 filtSample
XDA-036 InvSimpson 6.16475612743837 filtSample
XDA-036 Fisher 8.56577243154571 filtSample
XDA-036 ShannonEffectiveSpecies 9.30551373995808 filtSample
XDA-037 Observed 55 filtSample
XDA-037 Chao1 82.5 filtSample
XDA-037 se.chao1 22.7255362973022 filtSample
XDA-037 ACE 75.4855072463768 filtSample
XDA-037 se.ACE 3.83680361657248 filtSample
XDA-037 Shannon 2.69407866207195 filtSample
XDA-037 Simpson 0.901351272135528 filtSample
XDA-037 InvSimpson 10.1369781612779 filtSample
XDA-037 Fisher 7.47790119281523 filtSample
XDA-037 ShannonEffectiveSpecies 14.7918841493192 filtSample
XDA-038 Observed 53 filtSample
XDA-038 Chao1 53.6 filtSample
XDA-038 se.chao1 1.18503542361563 filtSample
XDA-038 ACE 54.727853745541 filtSample
XDA-038 se.ACE 3.25119940501876 filtSample
XDA-038 Shannon 2.60248740120078 filtSample
XDA-038 Simpson 0.88265136101495 filtSample
XDA-038 InvSimpson 8.52161566294259 filtSample
XDA-038 Fisher 6.91917707310782 filtSample
XDA-038 ShannonEffectiveSpecies 13.4972694388954 filtSample
XDA-039 Observed 62 filtSample
XDA-039 Chao1 66.6666666666667 filtSample
XDA-039 se.chao1 4.4899957381266 filtSample
XDA-039 ACE 69.1466666666667 filtSample
XDA-039 se.ACE 3.96012017088444 filtSample
XDA-039 Shannon 2.74229846639866 filtSample
XDA-039 Simpson 0.898418802157307 filtSample
XDA-039 InvSimpson 9.84434148481482 filtSample
XDA-039 Fisher 8.73086013451635 filtSample
XDA-039 ShannonEffectiveSpecies 15.5226223510275 filtSample
XDA-044 Observed 68 filtSample
XDA-044 Chao1 94.25 filtSample
XDA-044 se.chao1 18.7564188283528 filtSample
XDA-044 ACE 87.3822689369999 filtSample
XDA-044 se.ACE 4.51379430310458 filtSample
XDA-044 Shannon 2.75255486000386 filtSample
XDA-044 Simpson 0.908987406607099 filtSample
XDA-044 InvSimpson 10.9874904419326 filtSample
XDA-044 Fisher 9.54112017485911 filtSample
XDA-044 ShannonEffectiveSpecies 15.6826477143999 filtSample
XDA-050 Observed 67 filtSample
XDA-050 Chao1 78 filtSample
XDA-050 se.chao1 8.47266006995257 filtSample
XDA-050 ACE 78.0002488800398 filtSample
XDA-050 se.ACE 4.44645617154025 filtSample
XDA-050 Shannon 2.72923136187225 filtSample
XDA-050 Simpson 0.897075816765601 filtSample
XDA-050 InvSimpson 9.71588958566332 filtSample
XDA-050 Fisher 10.1144482865518 filtSample
XDA-050 ShannonEffectiveSpecies 15.3211061065448 filtSample
XDA-057 Observed 85 filtSample
XDA-057 Chao1 104.428571428571 filtSample
XDA-057 se.chao1 12.6471720299704 filtSample
XDA-057 ACE 104.099616967969 filtSample
XDA-057 se.ACE 4.89561314966577 filtSample
XDA-057 Shannon 2.60870052133106 filtSample
XDA-057 Simpson 0.886605408629331 filtSample
XDA-057 InvSimpson 8.81876276383551 filtSample
XDA-057 Fisher 11.1002351268931 filtSample
XDA-057 ShannonEffectiveSpecies 13.5813906523425 filtSample
XDA-064 Observed 88 filtSample
XDA-064 Chao1 95.3333333333333 filtSample
XDA-064 se.chao1 5.67576330903739 filtSample
XDA-064 ACE 99.0906334555084 filtSample
XDA-064 se.ACE 4.77275329893908 filtSample
XDA-064 Shannon 2.34602724602059 filtSample
XDA-064 Simpson 0.816899897846825 filtSample
XDA-064 InvSimpson 5.46149340300987 filtSample
XDA-064 Fisher 9.4673035887891 filtSample
XDA-064 ShannonEffectiveSpecies 10.4439957720995 filtSample
XDA-268 Observed 143 filtSample
XDA-268 Chao1 182.666666666667 filtSample
XDA-268 se.chao1 17.9621925856883 filtSample
XDA-268 ACE 192.550439239148 filtSample
XDA-268 se.ACE 7.63069071453854 filtSample
XDA-268 Shannon 2.91533489932643 filtSample
XDA-268 Simpson 0.901118661202938 filtSample
XDA-268 InvSimpson 10.1131316805119 filtSample
XDA-268 Fisher 16.738269636157 filtSample
XDA-268 ShannonEffectiveSpecies 18.4549919322965 filtSample
XDA-330 Observed 118 filtSample
XDA-330 Chao1 136.4 filtSample
XDA-330 se.chao1 9.91677918892601 filtSample
XDA-330 ACE 147.040331234535 filtSample
XDA-330 se.ACE 6.27184850439096 filtSample
XDA-330 Shannon 2.85681956073827 filtSample
XDA-330 Simpson 0.906565593962442 filtSample
XDA-330 InvSimpson 10.7026955316442 filtSample
XDA-330 Fisher 13.8924168790215 filtSample
XDA-330 ShannonEffectiveSpecies 17.4060798305558 filtSample
XDA-417 Observed 98 filtSample
XDA-417 Chao1 117.714285714286 filtSample
XDA-417 se.chao1 10.6334919037408 filtSample
XDA-417 ACE 126.438495616929 filtSample
XDA-417 se.ACE 6.02648144267789 filtSample
XDA-417 Shannon 3.21733145082478 filtSample
XDA-417 Simpson 0.933998122522375 filtSample
XDA-417 InvSimpson 15.1510841542197 filtSample
XDA-417 Fisher 15.1448195906385 filtSample
XDA-417 ShannonEffectiveSpecies 24.9614204472124 filtSample
XDA-460 Observed 94 filtSample
XDA-460 Chao1 122.875 filtSample
XDA-460 se.chao1 16.6962380063707 filtSample
XDA-460 ACE 115.944826328329 filtSample
XDA-460 se.ACE 5.17482567854262 filtSample
XDA-460 Shannon 3.35643146421272 filtSample
XDA-460 Simpson 0.947817389383523 filtSample
XDA-460 InvSimpson 19.1634720491397 filtSample
XDA-460 Fisher 14.0432670846996 filtSample
XDA-460 ShannonEffectiveSpecies 28.6866387106738 filtSample
XDA-513 Observed 94 filtSample
XDA-513 Chao1 108.615384615385 filtSample
XDA-513 se.chao1 8.64580311773158 filtSample
XDA-513 ACE 115.10797868232 filtSample
XDA-513 se.ACE 5.06194029716017 filtSample
XDA-513 Shannon 3.33283455765697 filtSample
XDA-513 Simpson 0.948250562321596 filtSample
XDA-513 InvSimpson 19.323881473157 filtSample
XDA-513 Fisher 13.7420777116336 filtSample
XDA-513 ShannonEffectiveSpecies 28.0176468880944 filtSample
XDA-556 Observed 109 filtSample
XDA-556 Chao1 132 filtSample
XDA-556 se.chao1 12.7622030257563 filtSample
XDA-556 ACE 134.692399698679 filtSample
XDA-556 se.ACE 5.92493805345719 filtSample
XDA-556 Shannon 3.28264456631624 filtSample
XDA-556 Simpson 0.937878626971832 filtSample
XDA-556 InvSimpson 16.0975192796619 filtSample
XDA-556 Fisher 15.3265801694791 filtSample
XDA-556 ShannonEffectiveSpecies 26.6461471070626 filtSample
XDA-583 Observed 98 filtSample
XDA-583 Chao1 119 filtSample
XDA-583 se.chao1 12.2007834849676 filtSample
XDA-583 ACE 117.277185102003 filtSample
XDA-583 se.ACE 5.47179817694181 filtSample
XDA-583 Shannon 3.28984804957677 filtSample
XDA-583 Simpson 0.933108459858418 filtSample
XDA-583 InvSimpson 14.9495735616703 filtSample
XDA-583 Fisher 15.8617010326582 filtSample
XDA-583 ShannonEffectiveSpecies 26.8387851812762 filtSample
XDA-589 Observed 97 filtSample
XDA-589 Chao1 125.875 filtSample
XDA-589 se.chao1 16.6963823139557 filtSample
XDA-589 ACE 118.039835885067 filtSample
XDA-589 se.ACE 5.17381810299375 filtSample
XDA-589 Shannon 3.3440434276861 filtSample
XDA-589 Simpson 0.950745487798577 filtSample
XDA-589 InvSimpson 20.3027084282262 filtSample
XDA-589 Fisher 14.3014174270676 filtSample
XDA-589 ShannonEffectiveSpecies 28.3334596964254 filtSample
XDA-706 Observed 147 filtSample
XDA-706 Chao1 176 filtSample
XDA-706 se.chao1 14.3145242672497 filtSample
XDA-706 ACE 172.605614221911 filtSample
XDA-706 se.ACE 6.48691231693802 filtSample
XDA-706 Shannon 2.92046914209315 filtSample
XDA-706 Simpson 0.903735717429424 filtSample
XDA-706 InvSimpson 10.3880689004964 filtSample
XDA-706 Fisher 16.9251641454253 filtSample
XDA-706 ShannonEffectiveSpecies 18.5499879988903 filtSample
XDA-816 Observed 80 filtSample
XDA-816 Chao1 88.2727272727273 filtSample
XDA-816 se.chao1 5.9155473231896 filtSample
XDA-816 ACE 98.4174543163201 filtSample
XDA-816 se.ACE 5.08011626870287 filtSample
XDA-816 Shannon 2.72338820482451 filtSample
XDA-816 Simpson 0.892777496673601 filtSample
XDA-816 InvSimpson 9.32640041947042 filtSample
XDA-816 Fisher 10.655750226475 filtSample
XDA-816 ShannonEffectiveSpecies 15.2318435190481 filtSample
XDB-001 Observed 121 filtSample
XDB-001 Chao1 129.666666666667 filtSample
XDB-001 se.chao1 6.41407104379622 filtSample
XDB-001 ACE 130.831480094615 filtSample
XDB-001 se.ACE 5.11178958931344 filtSample
XDB-001 Shannon 3.08475609531279 filtSample
XDB-001 Simpson 0.923831099100348 filtSample
XDB-001 InvSimpson 13.1287177337302 filtSample
XDB-001 Fisher 14.3085000051935 filtSample
XDB-001 ShannonEffectiveSpecies 21.8621339148046 filtSample
XDB-029 Observed 122 filtSample
XDB-029 Chao1 136.615384615385 filtSample
XDB-029 se.chao1 8.64619436242637 filtSample
XDB-029 ACE 144.133615710435 filtSample
XDB-029 se.ACE 5.84476723726794 filtSample
XDB-029 Shannon 3.09119771578255 filtSample
XDB-029 Simpson 0.930975609975969 filtSample
XDB-029 InvSimpson 14.4876325549831 filtSample
XDB-029 Fisher 14.5217093008089 filtSample
XDB-029 ShannonEffectiveSpecies 22.0034160385176 filtSample
XDB-036 Observed 129 filtSample
XDB-036 Chao1 137.076923076923 filtSample
XDB-036 se.chao1 5.59998950326113 filtSample
XDB-036 ACE 139.816101248684 filtSample
XDB-036 se.ACE 5.66387788062152 filtSample
XDB-036 Shannon 3.03631429191514 filtSample
XDB-036 Simpson 0.921696998243848 filtSample
XDB-036 InvSimpson 12.7709024886959 filtSample
XDB-036 Fisher 15.3523759116494 filtSample
XDB-036 ShannonEffectiveSpecies 20.8283344298515 filtSample
XDB-064 Observed 132 filtSample
XDB-064 Chao1 147.545454545455 filtSample
XDB-064 se.chao1 9.44584834681881 filtSample
XDB-064 ACE 147.598032350588 filtSample
XDB-064 se.ACE 5.96131431156523 filtSample
XDB-064 Shannon 3.14116744477893 filtSample
XDB-064 Simpson 0.928686065840944 filtSample
XDB-064 InvSimpson 14.0225050236275 filtSample
XDB-064 Fisher 15.4676729991724 filtSample
XDB-064 ShannonEffectiveSpecies 23.1308550980337 filtSample
XDB-267 Observed 133 filtSample
XDB-267 Chao1 169.111111111111 filtSample
XDB-267 se.chao1 19.3248182197604 filtSample
XDB-267 ACE 159.151250806626 filtSample
XDB-267 se.ACE 6.15855529004781 filtSample
XDB-267 Shannon 3.22586339959739 filtSample
XDB-267 Simpson 0.938389905422881 filtSample
XDB-267 InvSimpson 16.2311063935841 filtSample
XDB-267 Fisher 15.6974777556241 filtSample
XDB-267 ShannonEffectiveSpecies 25.1753011197936 filtSample
XDB-330 Observed 162 filtSample
XDB-330 Chao1 195.3 filtSample
XDB-330 se.chao1 14.4627470533695 filtSample
XDB-330 ACE 206.039208308838 filtSample
XDB-330 se.ACE 7.30770127954333 filtSample
XDB-330 Shannon 3.05300479823102 filtSample
XDB-330 Simpson 0.924461538022429 filtSample
XDB-330 InvSimpson 13.2382891287477 filtSample
XDB-330 Fisher 18.9999109765138 filtSample
XDB-330 ShannonEffectiveSpecies 21.1788871908982 filtSample
XDB-417 Observed 162 filtSample
XDB-417 Chao1 201.055555555556 filtSample
XDB-417 se.chao1 16.8513339192085 filtSample
XDB-417 ACE 207.826276259178 filtSample
XDB-417 se.ACE 7.42234821940775 filtSample
XDB-417 Shannon 3.16639663846142 filtSample
XDB-417 Simpson 0.917924733310649 filtSample
XDB-417 InvSimpson 12.1839384791149 filtSample
XDB-417 Fisher 19.5169056648596 filtSample
XDB-417 ShannonEffectiveSpecies 23.7218517582298 filtSample
XDB-458 Observed 122 filtSample
XDB-458 Chao1 147.375 filtSample
XDB-458 se.chao1 12.4528517794536 filtSample
XDB-458 ACE 158.330997253433 filtSample
XDB-458 se.ACE 6.16353727061955 filtSample
XDB-458 Shannon 3.26067187604888 filtSample
XDB-458 Simpson 0.938361631701534 filtSample
XDB-458 InvSimpson 16.2236611319396 filtSample
XDB-458 Fisher 17.1474542646707 filtSample
XDB-458 ShannonEffectiveSpecies 26.0670450835333 filtSample
XDB-512 Observed 151 filtSample
XDB-512 Chao1 180.526315789474 filtSample
XDB-512 se.chao1 13.3663455490974 filtSample
XDB-512 ACE 186.542890611911 filtSample
XDB-512 se.ACE 6.87953731765823 filtSample
XDB-512 Shannon 3.35280505551159 filtSample
XDB-512 Simpson 0.941476389202679 filtSample
XDB-512 InvSimpson 17.0871206744778 filtSample
XDB-512 Fisher 22.1695057278955 filtSample
XDB-512 ShannonEffectiveSpecies 28.5827976333401 filtSample
XDB-553 Observed 121 filtSample
XDB-553 Chao1 137.235294117647 filtSample
XDB-553 se.chao1 8.75612433583151 filtSample
XDB-553 ACE 146.583397405845 filtSample
XDB-553 se.ACE 6.30691302361863 filtSample
XDB-553 Shannon 3.38083789864306 filtSample
XDB-553 Simpson 0.945811141243299 filtSample
XDB-553 InvSimpson 18.4539778645245 filtSample
XDB-553 Fisher 18.2725390713919 filtSample
XDB-553 ShannonEffectiveSpecies 29.3953911556605 filtSample
XDB-591 Observed 105 filtSample
XDB-591 Chao1 126.111111111111 filtSample
XDB-591 se.chao1 12.6064637109828 filtSample
XDB-591 ACE 122.392775965013 filtSample
XDB-591 se.ACE 5.3372793042164 filtSample
XDB-591 Shannon 3.1513585098068 filtSample
XDB-591 Simpson 0.935544587065559 filtSample
XDB-591 InvSimpson 15.5146007832906 filtSample
XDB-591 Fisher 14.4822775967608 filtSample
XDB-591 ShannonEffectiveSpecies 23.3677883972067 filtSample
XDB-706 Observed 115 filtSample
XDB-706 Chao1 124.066666666667 filtSample
XDB-706 se.chao1 5.89411192004553 filtSample
XDB-706 ACE 126.548535024851 filtSample
XDB-706 se.ACE 5.45269416485119 filtSample
XDB-706 Shannon 3.12727643441976 filtSample
XDB-706 Simpson 0.93315780722317 filtSample
XDB-706 InvSimpson 14.9606103339363 filtSample
XDB-706 Fisher 15.2111475354623 filtSample
XDB-706 ShannonEffectiveSpecies 22.8117655195193 filtSample
XDB-816 Observed 121 filtSample
XDB-816 Chao1 148.272727272727 filtSample
XDB-816 se.chao1 14.5833590998641 filtSample
XDB-816 ACE 146.662835205098 filtSample
XDB-816 se.ACE 5.95463841124681 filtSample
XDB-816 Shannon 3.30146439724965 filtSample
XDB-816 Simpson 0.942061248875886 filtSample
XDB-816 InvSimpson 17.2596057146252 filtSample
XDB-816 Fisher 16.5720117237471 filtSample
XDB-816 ShannonEffectiveSpecies 27.152371679695 filtSample
XEA-001 Observed 135 filtSample
XEA-001 Chao1 155 filtSample
XEA-001 se.chao1 10.5618675713617 filtSample
XEA-001 ACE 160.264367816092 filtSample
XEA-001 se.ACE 6.16248540548316 filtSample
XEA-001 Shannon 2.69459090048773 filtSample
XEA-001 Simpson 0.839312137059306 filtSample
XEA-001 InvSimpson 6.22324537584446 filtSample
XEA-001 Fisher 17.3194702718701 filtSample
XEA-001 ShannonEffectiveSpecies 14.7994630615615 filtSample
XEA-008 Observed 116 filtSample
XEA-008 Chao1 123.555555555556 filtSample
XEA-008 se.chao1 4.98288204939374 filtSample
XEA-008 ACE 132.168309446428 filtSample
XEA-008 se.ACE 5.74417134309136 filtSample
XEA-008 Shannon 3.27137655414248 filtSample
XEA-008 Simpson 0.938862953749941 filtSample
XEA-008 InvSimpson 16.3566946939154 filtSample
XEA-008 Fisher 16.0783544205686 filtSample
XEA-008 ShannonEffectiveSpecies 26.3475832665712 filtSample
XEA-016 Observed 105 filtSample
XEA-016 Chao1 131.25 filtSample
XEA-016 se.chao1 15.4709392390217 filtSample
XEA-016 ACE 130.007036622421 filtSample
XEA-016 se.ACE 5.15107213983746 filtSample
XEA-016 Shannon 2.91435216700475 filtSample
XEA-016 Simpson 0.896424506613644 filtSample
XEA-016 InvSimpson 9.65479349704673 filtSample
XEA-016 Fisher 14.4266243192046 filtSample
XEA-016 ShannonEffectiveSpecies 18.4368645238822 filtSample
XEA-023 Observed 121 filtSample
XEA-023 Chao1 146.090909090909 filtSample
XEA-023 se.chao1 13.6594108894794 filtSample
XEA-023 ACE 147.010603515612 filtSample
XEA-023 se.ACE 6.06217510950904 filtSample
XEA-023 Shannon 3.0392764187159 filtSample
XEA-023 Simpson 0.907610748062163 filtSample
XEA-023 InvSimpson 10.8237698544506 filtSample
XEA-023 Fisher 17.1797430112639 filtSample
XEA-023 ShannonEffectiveSpecies 20.8901220637064 filtSample
XEA-024 Observed 95 filtSample
XEA-024 Chao1 108.333333333333 filtSample
XEA-024 se.chao1 8.84853422790938 filtSample
XEA-024 ACE 107.75323871477 filtSample
XEA-024 se.ACE 4.99574535080275 filtSample
XEA-024 Shannon 2.96327356493111 filtSample
XEA-024 Simpson 0.906327788973826 filtSample
XEA-024 InvSimpson 10.6755246731668 filtSample
XEA-024 Fisher 14.4976981988598 filtSample
XEA-024 ShannonEffectiveSpecies 19.3612484327315 filtSample
XEA-025 Observed 101 filtSample
XEA-025 Chao1 127.25 filtSample
XEA-025 se.chao1 15.470775898771 filtSample
XEA-025 ACE 124.687669918439 filtSample
XEA-025 se.ACE 5.33650726522785 filtSample
XEA-025 Shannon 3.05765705230998 filtSample
XEA-025 Simpson 0.917499627368359 filtSample
XEA-025 InvSimpson 12.121157373009 filtSample
XEA-025 Fisher 14.8764786214106 filtSample
XEA-025 ShannonEffectiveSpecies 21.2776463033377 filtSample
XEA-026 Observed 101 filtSample
XEA-026 Chao1 138.5 filtSample
XEA-026 se.chao1 20.6276322026744 filtSample
XEA-026 ACE 137.886637516842 filtSample
XEA-026 se.ACE 5.8632736764115 filtSample
XEA-026 Shannon 2.92191603831525 filtSample
XEA-026 Simpson 0.904268454174892 filtSample
XEA-026 InvSimpson 10.4458774939966 filtSample
XEA-026 Fisher 14.4442047857776 filtSample
XEA-026 ShannonEffectiveSpecies 18.5768473330948 filtSample
XEA-027 Observed 92 filtSample
XEA-027 Chao1 101.75 filtSample
XEA-027 se.chao1 7.2003605499512 filtSample
XEA-027 ACE 102.392888700028 filtSample
XEA-027 se.ACE 4.72438950056155 filtSample
XEA-027 Shannon 2.87396487884035 filtSample
XEA-027 Simpson 0.883296737721959 filtSample
XEA-027 InvSimpson 8.56874075737092 filtSample
XEA-027 Fisher 13.6608316843787 filtSample
XEA-027 ShannonEffectiveSpecies 17.7070856527957 filtSample
XEA-028 Observed 97 filtSample
XEA-028 Chao1 119.666666666667 filtSample
XEA-028 se.chao1 14.9117977762568 filtSample
XEA-028 ACE 112.314990516029 filtSample
XEA-028 se.ACE 5.03994495887949 filtSample
XEA-028 Shannon 3.38955041543947 filtSample
XEA-028 Simpson 0.948432435789585 filtSample
XEA-028 InvSimpson 19.3920348054373 filtSample
XEA-028 Fisher 15.485385650249 filtSample
XEA-028 ShannonEffectiveSpecies 29.6526179139397 filtSample
XEA-029 Observed 119 filtSample
XEA-029 Chao1 126 filtSample
XEA-029 se.chao1 5.05645316463825 filtSample
XEA-029 ACE 130.798793870489 filtSample
XEA-029 se.ACE 5.06339322073152 filtSample
XEA-029 Shannon 3.12233732143898 filtSample
XEA-029 Simpson 0.914558077362571 filtSample
XEA-029 InvSimpson 11.7038564808926 filtSample
